¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(326.12, 7.59, 366.80) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.95021
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.73971
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841834
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057153
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289927
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542322
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800797
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074823
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373003
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698625
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055591
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453627
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900019
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392475
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944794
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62081
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3627
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29932
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32709
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29248
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36918
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76079
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12683
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26164
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.58476
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.55736
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.53354
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.51327
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.49654
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.48334
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.47365
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46747
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.4648
¨(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840343
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055543
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288183
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540429
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795513
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06908
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366745
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691778
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04807
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446621
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890903
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382295
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937411
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61034
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34737
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28925
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29127
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25321
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32537
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8055
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42526
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48522
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.31768
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.29067
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.26718
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.24721
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.23073
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.21774
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.20823
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.20219
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.19962
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840115
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053888
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286392
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537986
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790253
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06337
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360521
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68497
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.040595
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439623
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.881819
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372149
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929942
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59697
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33204
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27889
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25593
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23407
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28243
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84955
á(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64654
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84096
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.06
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.03334
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.01018
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.99049
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.97427
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.96148
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.95214
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94623
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94374
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919044
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052186
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284548
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533397
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785023
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057689
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354332
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6782
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033161
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432634
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872769
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362047
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922391
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5836
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31672
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26075
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22106
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21497
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24038
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89292
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85976
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05331
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.81132
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.78502
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.76216
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.74275
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72675
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.71417
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.70499
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.6992
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.6968
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000615
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084442
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282656
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528779
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779822
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052042
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348178
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671469
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025769
Û(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425169
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863755
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351985
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914757
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57023
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30188
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24061
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18666
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19591
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19919
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93559
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07932
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27036
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.57129
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.54531
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.52276
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.50361
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.48784
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.47545
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.46642
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.46075
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.45844
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865131
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171547
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280716
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524002
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774652
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046427
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34206
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664779
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018424
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417082
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854778
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341964
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907043
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55687
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29242
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22042
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15274
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17689
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15886
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97753
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30544
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82627
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.33955
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.31391
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.29164
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.27273
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.25718
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.24498
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.2361
´(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.23054
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.2283
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862073
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295658
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354793
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519252
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769512
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040846
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335978
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658129
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01134
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409026
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845839
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331986
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899251
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54352
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28274
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20019
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11929
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15793
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1194
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97768
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5384
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79795
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.11581
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.09047
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.06848
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.04982
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.03448
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.02244
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.0137
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.00826
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.00609
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858997
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068971
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448976
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545345
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764404
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035298
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329936
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651523
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005061
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401008
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836939
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322057
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891382
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53017
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27284
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17991
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08631
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13901
á(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08321
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97046
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99438
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77042
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.89973
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.8747
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.85297
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.83455
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.8194
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.80754
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.79893
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.79359
(326.01, 7.57, 366.74) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.7915
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8559
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065634
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280229
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644559
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759325
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029786
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323932
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644957
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998793
(326.01, 7.57, 366.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393023
