¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.30, 7.54, 372.80) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 18.6366
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.75751
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.74458
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.73327
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.72359
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.71553
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.78326
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753837
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934181
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115333
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282925
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460953
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650408
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852359
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068059
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298883
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546459
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805001
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049963
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312095
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593168
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895325
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.27721
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.256135
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.236529
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.218381
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.201674
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.283824
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.91422
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.90107
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.88958
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.87974
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 10.87153
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.75212
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750603
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930742
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123473
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295192
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474041
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664289
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867158
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083835
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31576
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564564
¯(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811636
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057026
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319629
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601278
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904016
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297742
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.279334
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.259672
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.241471
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.224714
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.30304
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.07724
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.06387
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.05219
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.04217
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.03382
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.72196
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74748
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9274
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119882
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307787
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487385
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678503
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882298
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100008
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333076
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583148
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818744
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064623
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327738
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609945
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913331
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263067
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.304047
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.284326
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.266068
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.24926
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.323598
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.24691
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.23331
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.22142
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.21123
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.20272
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87469
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744405
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924127
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116348
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320676
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501032
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693036
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897794
¨(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116554
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350801
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595629
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826329
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072674
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336383
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619199
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923265
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251032
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.330294
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.310509
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.292192
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.275328
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.345519
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 10.14834
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.40975
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.39765
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.38727
(325.77, 7.56, 373.19) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 11.3786
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98489
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741415
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920948
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112938
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318816
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514988
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707903
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91362
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133451
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368892
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603192
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834374
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08129
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345598
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629083
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933872
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262444
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.358095
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.338243
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.319862
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.30294
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.368813
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 10.1367
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68033
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19004
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18617
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6326
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.83641
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.94486
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738503
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917794
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109622
¨(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315235
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529258
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723062
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929811
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150768
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387389
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611233
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842926
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090427
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355358
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639556
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945127
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27454
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.387474
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.367549
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.349103
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.33212
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.393497
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 10.12543
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 17.03246
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 17.0311
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 17.01267
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.99682
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.98352
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.87292
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.86477
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735691
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914785
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106377
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311778
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532494
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738589
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946335
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168428
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4019
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619735
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851995
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100079
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365673
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650635
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957027
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287375
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.418454
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.398454
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.379936
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.362887
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.41959
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 10.11454
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63241
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12908
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.412
œ(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86702
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.88322
(325.77, 7.56, 373.19) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 16.98689
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732915
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911839
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103225
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308404
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528838
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75444
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963225
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186467
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410318
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628679
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861507
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110282
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376581
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662292
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951951
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254452
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.451057
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.430979
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.412388
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.395269
(325.77, 7.56, 373.19) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 9.447111
(325.77, 7.56, 373.19) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.60442
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60966
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10015
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53155
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99116
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73026
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909002
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100162
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305104
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525321
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76252
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980469
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204906
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4192
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638115
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871561
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120984
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375318
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636894
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91671
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216748
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737417
(325.77, 7.56, 373.19) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 11.731
(325.77, 7.56, 373.19) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 11.70577
(325.77, 7.56, 373.19) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 11.68238
(325.77, 7.56, 373.19) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 11.77955
(325.77, 7.56, 373.19) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.59175
˜(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58772
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07226
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65565
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727632
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906196
(325.77, 7.56, 373.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097206
