¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’ (418.20, 13.33, 327.60) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.146949
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42583
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43546
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44814
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46391
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48274
Ä(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881069
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122795
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379524
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652592
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908992
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15612
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3524
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51646
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68743
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86568
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05165
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24585
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44871
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65859
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87688
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12511
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48622
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87155
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28344
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80306
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29627
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41546
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41896
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41552
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42512
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43779
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45353
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87349
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114795
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371037
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643579
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921456
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16924
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35979
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52411
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69533
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87389
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06017
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25468
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45787
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67002
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88873
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14536
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50782
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89452
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30793
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79953
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27863
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40819
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41169
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40824
Ã(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41783
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43048
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4462
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866185
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107077
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362843
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634847
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924669
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18295
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36809
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53269
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70422
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88313
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06975
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2646
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46822
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68107
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90187
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16684
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53057
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91874
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33381
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79725
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27707
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40395
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40744
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40398
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41357
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42621
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44193
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859179
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099636
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354908
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626446
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915709
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19723
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3773
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54224
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71415
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89336
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08041
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27566
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47971
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69303
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91625
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18939
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55458
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94432
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36107
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80772
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27515
Â(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40272
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40621
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40275
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41234
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42498
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44069
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852409
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092443
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34732
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618343
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907065
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21211
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38746
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55278
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72505
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90469
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09214
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28788
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49237
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70621
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92996
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21253
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57753
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96699
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3834
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82956
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25876
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40452
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40801
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40455
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41414
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42679
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4425
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4613
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848806
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0902
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34656
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619281
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909911
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22022
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39213
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55701
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72877
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90793
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09481
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28996
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49382
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70695
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92996
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21053
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5754
Ç(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96472
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38098
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82698
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21708
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40933
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41282
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40937
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41897
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43162
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44735
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46616
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862605
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104846
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362091
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635792
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927502
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23902
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39629
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55759
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72942
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90857
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09547
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29064
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49453
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70769
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93073
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20958
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57439
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96368
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37984
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8258
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17524
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41716
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42067
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41723
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42684
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43951
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45525
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876714
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119782
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377952
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652678
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945484
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25823
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40864
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55915
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73102
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91025
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0972
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29243
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4964
Á(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70965
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93273
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20972
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57452
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96381
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38002
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82599
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13325
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42802
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43155
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42827
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.43774
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45043
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4662
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891109
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135015
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394153
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669918
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963837
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27711
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42199
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57256
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7336
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9129
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10002
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29533
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4994
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71275
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.936
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21094
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57582
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96518
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38147
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82754
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09106
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44192
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44546
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45206
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4517
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46441
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48021
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905769
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150581
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410667
(418.28, 13.37, 327.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687457
