¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(321.28, 7.25, 368.92) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 12.09824
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06203
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298373
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566777
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856861
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171338
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51336
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886664
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295658
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745612
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24299
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79555
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41291
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1071
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89324
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79077
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82499
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02948
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44987
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14955
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21902
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04888
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298922
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567334
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857482
…(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172017
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514115
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887465
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296541
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746601
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24408
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79676
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41429
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10863
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89497
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79277
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82733
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03221
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45309
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15345
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2152
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03721
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299403
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567862
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858013
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172612
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514762
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8882
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297339
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747478
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24505
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79783
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41548
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11003
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89655
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79458
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82939
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03464
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45599
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15695
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21131
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07144
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299825
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568332
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858529
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17315
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515372
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88885
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298048
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748267
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24593
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79884
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41659
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11127
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89795
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79618
‡(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83127
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03683
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45857
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16007
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20734
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15619
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30019
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568745
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858981
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173656
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515884
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889444
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298695
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748983
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24668
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79967
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41757
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1123
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89919
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79758
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83289
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03873
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46083
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16282
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20324
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2426
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300547
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569076
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859339
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174048
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516326
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889915
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299214
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749559
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24734
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80042
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41833
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11326
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90026
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79881
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83427
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04039
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46278
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16517
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19905
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33073
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300807
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569386
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859668
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174396
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516717
ÿ(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890327
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299669
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750071
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24791
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80103
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41905
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11403
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90113
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79984
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83549
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04177
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46442
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16715
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20336
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4206
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873634
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569623
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859929
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174695
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517015
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890627
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300057
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75045
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24835
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80153
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41964
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11466
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90182
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80063
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83642
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04288
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46577
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16875
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2158
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51221
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867331
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569789
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860121
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174892
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517268
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89089
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300314
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750765
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24869
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8019
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42004
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11514
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90239
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80128
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83715
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04373
ğ(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46676
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16994
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22803
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78899
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860939
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126502
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860255
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175038
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517399
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891069
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30049
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750985
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24892
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80214
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42034
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11546
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90276
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80166
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83765
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04429
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46746
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17079
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24009
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80399
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854463
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119484
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860329
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175106
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517478
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89118
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300585
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751084
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24904
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8023
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42049
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11564
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90297
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80191
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83788
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04461
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4678
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17123
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24625
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81874
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847902
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113203
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401276
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175144
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517499
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89118
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300614
ğ(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751112
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24906
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80232
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42051
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11568
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90299
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80192
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83792
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04465
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46787
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17128
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24635
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82911
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841258
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113971
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395884
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702262
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517436
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891129
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300547
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751018
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24896
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80221
(321.28, 7.25, 368.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4204
