¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(339.63, 7.18, 369.48) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.16518
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589708
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915265
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271297
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662211
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093341
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571136
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10351
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70027
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3589
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08128
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72911
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93147
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14238
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40792
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72191
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04197
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32545
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6229
ì(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93522
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2394
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69291
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30391
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7884
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04505
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906822
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111626
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33212
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57014
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290931
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589724
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915269
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271305
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662235
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093377
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571165
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1035
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70033
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35547
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08356
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75606
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95933
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18032
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48173
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79937
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11576
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40239
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70316
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01902
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35972
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95659
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58884
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89562
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97094
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906834
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111638
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332133
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570154
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290925
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589744
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915284
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271354
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662227
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093361
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571189
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10359
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70034
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35212
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0831
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78456
ğ(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98882
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25299
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5579
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87928
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1921
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.482
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78617
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10576
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59396
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23138
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07268
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00676
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72192
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906847
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111654
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332151
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015842
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290974
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58974
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915341
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27135
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662275
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093417
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571223
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10358
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70038
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34892
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07944
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81466
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03493
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3279
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63645
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96174
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27104
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56428
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87208
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23434
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84738
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51798
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53441
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12183
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4813
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906865
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111673
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332171
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015851
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291021
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589785
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915359
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271401
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662321
ü(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093437
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571252
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10363
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70039
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34573
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07583
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84638
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10863
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40514
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71744
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04676
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35261
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64932
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96088
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43441
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11109
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81704
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64588
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24098
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24875
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906884
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111694
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761698
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015885
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291056
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589832
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915393
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271441
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662347
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093478
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571307
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10371
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69763
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34261
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0723
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86549
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18459
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48471
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80091
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13445
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43688
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73724
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11985
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65311
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38566
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19905
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76127
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36432
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02399
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906909
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11172
ƒ(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761732
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015893
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291054
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589849
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915443
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271484
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662409
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093579
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571362
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10377
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69498
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33962
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06889
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82417
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26283
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5667
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88694
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22485
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52395
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8281
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32034
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91382
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67175
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31088
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88059
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49198
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91732
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906935
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526321
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761755
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01594
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29112
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589886
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915459
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271545
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662467
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093623
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571441
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10383
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69235
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33668
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06558
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78403
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24394
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65118
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97561
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31807
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61384
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01541
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52798
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18516
€(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9366
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39347
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00404
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81109
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93576
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906965
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526345
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761791
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291148
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589944
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915529
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271585
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662536
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093687
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571495
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10394
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68986
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33386
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06234
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74508
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20892
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68757
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06699
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40929
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72575
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21636
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74324
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46775
(340.17, 7.18, 368.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99882
