¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(321.60, 7.26, 367.09) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.99101
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.64927
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.6363
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62659
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.6201
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61685
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61682
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191932
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393916
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616768
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861012
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120924
Ê(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401983
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713353
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075578
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453989
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907376
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373262
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884523
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4417
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05773
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76552
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56998
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50202
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58435
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85715
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42075
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33953
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70827
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.6949
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.67216
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.65269
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.63649
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62354
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61383
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60735
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.6041
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60408
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198421
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400865
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624164
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868998
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129941
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411761
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72401
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.085826
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465219
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915562
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382868
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.894322
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45359
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07145
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78135
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58898
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52374
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60959
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85267
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44179
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36524
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74035
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.68534
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.66262
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.64316
Ö(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62697
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61403
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60432
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59785
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59459
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59457
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204972
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407882
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631594
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877019
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139026
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421586
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734718
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096015
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476516
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923466
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.392549
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904207
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46465
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08528
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7973
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60814
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54565
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53285
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87045
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46317
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39131
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77292
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.67903
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.65631
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.63687
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62068
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60774
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59804
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59157
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58832
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.5883
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211585
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414966
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639058
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885077
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148178
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431458
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745479
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10614
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487874
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.93108
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402305
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914175
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47581
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09922
÷(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81339
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62745
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56775
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54813
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8885
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4848
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41776
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80594
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.67596
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.65325
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.6338
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61762
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60468
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59498
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58851
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58527
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58524
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21826
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422117
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646554
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893173
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157398
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441377
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756291
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116202
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499294
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938405
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412134
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924227
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48706
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11328
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8296
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64692
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4201
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5636
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90681
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50676
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44459
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83947
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.67613
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.65342
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.63397
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61779
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60485
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59515
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58868
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58544
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58541
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224997
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429335
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654083
Ò(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901304
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166685
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451338
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767155
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126198
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510777
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945439
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.422037
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93436
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49841
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12744
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84594
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44665
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43358
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57927
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92535
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.529
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47175
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86504
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.67954
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.65682
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.63737
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62119
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60825
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59855
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59208
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58883
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.5888
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231719
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436616
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661643
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909469
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176037
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461344
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778065
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136125
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522319
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952181
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432012
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944574
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50984
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14171
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86241
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45844
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44717
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59517
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94411
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55156
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49933
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8972
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.68619
ë(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.66346
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.64401
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62782
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61487
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60517
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59869
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59544
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.59542
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237804
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443962
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66923
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917665
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185452
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471391
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789022
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145982
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533918
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.958624
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442057
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.954868
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52137
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15608
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60858
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4704
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46092
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61125
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96314
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57438
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52724
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9301
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.69609
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.67335
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.65388
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.63768
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62473
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.61502
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60854
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60529
(321.66, 7.29, 367.29) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60526
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243914
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451371
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676849
(321.66, 7.29, 367.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925895
