¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(381.21, 14.26, 265.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60406
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808208
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47404
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.234
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13516
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22242
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67902
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86035
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78366
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.92105
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383719
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731624
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135964
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223751
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790573
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45381
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20414
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0952
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17489
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6011
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84177
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74955
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.88225
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380455
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724333
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727942
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210116
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77212
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43027
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17344
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05421
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12606
¡(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52144
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82891
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71368
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.84159
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376882
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720116
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72061
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201961
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752994
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40289
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1419
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01211
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07606
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44003
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79716
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67608
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.9478
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372999
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715846
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712805
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193202
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732495
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37479
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10951
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96901
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02484
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35694
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76391
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63679
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368807
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273751
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704441
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183917
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715725
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34594
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07636
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92497
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97249
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27237
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96469
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59586
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36431
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265839
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695643
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174101
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700083
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31642
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04245
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88032
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91901
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17936
·(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83212
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55322
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359508
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257503
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686388
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159769
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683952
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29343
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00777
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84004
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86444
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09394
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69907
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50421
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862102
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248719
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676592
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144949
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667305
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27128
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97242
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79894
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80893
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02709
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56561
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42857
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853765
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23945
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663572
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129594
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650094
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24846
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94404
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75706
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75235
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95908
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43185
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35192
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84751
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229747
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649399
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113806
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632355
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22501
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91718
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7144
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69486
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88999
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33613
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27441
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841729
º(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218017
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634836
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097525
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614118
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20088
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88957
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67989
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63646
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81993
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25045
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1959
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835614
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204499
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619817
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080813
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59539
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17614
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86128
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64726
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57719
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74882
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16371
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11654
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829243
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192116
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604397
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063623
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576155
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15177
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83228
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61383
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52828
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67687
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07595
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03634
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822547
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182878
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588814
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046028
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556425
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12951
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80268
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57961
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48171
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60398
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9872
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73357
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93369
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815548
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173228
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578171
·(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028004
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536196
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10671
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77231
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54466
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4383
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5433
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89757
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6328
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83695
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808271
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163324
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567127
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014482
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515552
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08341
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74134
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50899
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39673
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48578
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80708
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53074
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75446
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800723
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155033
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55568
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001752
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498371
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05961
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70972
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47261
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35447
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42723
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70967
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42734
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68447
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79285
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146408
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543846
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988616
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483694
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03806
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67757
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43555
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31132
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36773
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5577
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32276
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61349
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784732
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137506
¹(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531673
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975074
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468529
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02104
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64623
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39783
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2675
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30741
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40849
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71266
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54154
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776309
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128261
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519093
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961052
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452937
(381.00, 14.34, 265.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00353
