¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(379.71, 15.84, 279.63) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.883001
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26795
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42562
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78177
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44865
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20224
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.30415
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39611
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79723
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35243
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994217
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24448
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.658
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09603
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57001
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08819
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62799
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21211
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85511
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57437
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37872
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27964
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2954
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44928
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80687
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79794
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24098
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36127
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299764
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688704
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215501
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029651
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2467
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6604
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10604
­(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58095
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10016
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63525
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22007
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86964
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59402
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40068
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30429
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32327
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47685
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83247
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34158
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.28043
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40302
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205395
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583651
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082004
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406947
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24891
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66281
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11329
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59199
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10851
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64272
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23191
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88761
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61399
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42296
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32933
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35161
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49302
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85852
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44651
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32058
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.44558
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124354
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48092
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951849
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807877
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25118
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66525
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11595
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60311
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11551
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65218
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24846
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90586
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63424
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44559
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35475
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37079
®(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51504
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88506
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47752
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.64459
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48896
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102043
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380488
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824906
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871537
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25347
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66774
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11867
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61119
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12291
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66745
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26522
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92443
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65484
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46856
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37955
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38584
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53838
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91205
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50906
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38838
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53316
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079832
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334646
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028891
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873661
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25577
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67023
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12138
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61416
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13704
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68292
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28226
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94321
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67573
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49189
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39327
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40135
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56215
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93734
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54117
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4264
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.57817
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05774
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31084
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297793
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875822
¶(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2581
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67279
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12415
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62201
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14742
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69859
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2995
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96229
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69691
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50539
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40018
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41725
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58633
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9286
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57384
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45124
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035769
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28953
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578167
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87801
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26046
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67535
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12906
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63166
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15308
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7145
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31698
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98163
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71839
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50767
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40664
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43358
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61089
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92042
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59241
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43999
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015135
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268859
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870298
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88021
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26284
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67793
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13786
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64134
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15889
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72483
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33474
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00124
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72395
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51025
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41336
±(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44601
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60542
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91274
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59645
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4295
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996027
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248277
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174663
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882442
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26524
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68576
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14668
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64827
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16486
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73136
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35272
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01792
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72659
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51322
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42043
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.454
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5992
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90771
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46965
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4197
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977023
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227785
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491681
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884681
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27038
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69384
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15555
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6538
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1709
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.738
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36265
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02058
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72959
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51653
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42782
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46233
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5952
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9116
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2851
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25956
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958071
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207377
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532705
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887424
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27781
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70198
¸(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1644
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65946
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17708
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74479
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33046
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01925
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73288
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52019
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43551
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47104
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60047
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91576
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10483
(379.71, 15.84, 279.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97195
