¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚!(336.75, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9588
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48679
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59394
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1723
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.513481
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09194
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299234
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522105
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762397
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022161
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305058
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634212
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99198
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37645
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801136
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284875
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894569
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53791
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29918
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35514
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61727
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83481
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19258
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.524673
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10041
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308322
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531894
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772966
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033568
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317647
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648035
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010523
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396846
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823719
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311954
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92539
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58406
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36253
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44416
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74931
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07942
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2132
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.535601
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108964
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317502
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541776
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783607
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045125
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33034
 (336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661892
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026182
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417418
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846478
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339047
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956276
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63057
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42613
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53415
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88288
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32771
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32595
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.546522
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.73194
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326737
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551731
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794364
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056773
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343041
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675849
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041538
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438097
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869455
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366173
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987196
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67745
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48993
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61287
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01799
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60291
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50967
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.557431
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.748239
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336073
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561749
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805197
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068487
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355793
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689819
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056902
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458931
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892535
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393305
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0181
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72476
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5539
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69017
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15464
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90355
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69712
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.568325
¤(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.764705
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345475
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571882
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816119
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080324
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368572
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703856
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072339
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479201
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915792
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420474
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04908
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76934
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61804
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76778
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32279
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1559
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88835
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.579206
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.781342
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.970567
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58208
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827125
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092232
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381398
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717922
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087862
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496386
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939202
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447607
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08007
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80501
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68238
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.863
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50192
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30043
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08348
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.59007
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.798148
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.988566
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59234
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838218
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104249
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394258
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73205
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103442
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5136
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962737
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474751
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11104
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84071
º(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75155
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98197
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68413
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44699
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33163
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.600914
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.81315
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.006752
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602707
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849444
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116377
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407175
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746192
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119015
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530859
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986466
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501873
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14204
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87642
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84984
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10233
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86957
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59562
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60341
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.611738
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.82486
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.025121
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.232134
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860704
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128613
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420102
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760408
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134665
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548185
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007436
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528977
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.173
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94166
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94914
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22407
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0582
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7463
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97399
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.622539
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836548
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.043673
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.252066
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872038
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140904
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433096
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77462
Ì(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15034
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565565
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026786
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556081
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22528
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01004
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04934
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34963
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25012
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89908
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91943
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.633312
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.84821
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.062408
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.272197
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.499456
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153295
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446268
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788898
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16607
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582992
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046201
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59777
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28452
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07891
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15052
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49106
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46413
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14702
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.644059
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.859845
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.081325
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.292532
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.521069
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165793
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459867
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803197
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181836
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600478
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072836
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649559
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34417
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14835
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25117
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63394
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70318
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56148
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654777
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.871448
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.100425
(336.81, 7.12, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.313066
