¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.239174
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739607
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070134
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431443
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.206818
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.186957
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.168408
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.272787
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.541876
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.644639
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.52417
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.50835
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32936
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07174
ß(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90408
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66551
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40544
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71621
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24451
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84242
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01081
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011641
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209762
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422336
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651057
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897676
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164458
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446222
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75053
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082069
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.888468
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.86805
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.848907
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.831022
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.122746
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.214588
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.1058
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.08896
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.12694
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.48544
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11557
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94967
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58832
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32071
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12799
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28509
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84749
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52002
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017779
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216337
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429419
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658653
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905939
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173375
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456402
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761591
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.830233
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.627886
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.60605
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.585467
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.714916
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.824822
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.910065
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.705985
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.689689
å(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.96988
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.1177
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15991
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99161
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56321
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2385
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03742
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32773
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85427
(398.14, 14.02, 247.93) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.18204
(398.14, 14.02, 247.93) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.22674
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023988
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222976
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436569
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666333
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914231
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182361
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466716
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.704957
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.680467
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.657273
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.773983
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.218341
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.470143
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.546753
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.355165
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.337934
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.322155
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.60775
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45041
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19847
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03494
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61708
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1588
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94959
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37244
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73734
(398.14, 14.02, 247.93) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.03758
(398.14, 14.02, 247.93) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.34245
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030226
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229673
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443765
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674084
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922585
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190747
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47713
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.735911
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.711324
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.688037
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.776368
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.146222
Û(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.215231
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.286665
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.014766
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.998071
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.17205
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.27005
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48775
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23827
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07963
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67305
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18274
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86447
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25347
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62405
(398.14, 14.02, 247.93) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 22.09574
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036538
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236421
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451015
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681906
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930687
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197302
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486454
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.768277
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.74359
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.720206
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.778734
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.911685
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.976161
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.717072
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.699515
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.683322
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.862887
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82015
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5517
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27926
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12565
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7312
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24481
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7957
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50612
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51431
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10331
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62679
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042866
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243223
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458327
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689758
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936848
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203983
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493691
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807231
Ş(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.777291
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.753808
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.731616
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.710697
(398.14, 14.02, 247.93) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.785394
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.423812
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.406773
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.490363
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.573155
(398.14, 14.02, 247.93) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.99819
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63016
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32142
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17307
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79158
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30925
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86467
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80754
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39145
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88807
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14825
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049299
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250092
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465699
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69553
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943059
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2107
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50099
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816846
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156705
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.479464
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.208269
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.187804
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.168658
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.150816
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.134263
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.22347
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.329693
(398.14, 14.02, 247.93) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.60898
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71056
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37557
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22188
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85421
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37617
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93625
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53872
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17963
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68981
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70299
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055733
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257036
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471404
ç(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701343
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949333
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21753
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508389
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824878
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169643
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.973114
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.951936
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.93205
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.913442
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.896096
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.901803
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.972301
(398.14, 14.02, 247.93) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.809061
(398.14, 14.02, 247.93) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.799604
(398.14, 14.02, 247.93) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.791333
(398.14, 14.02, 247.93) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.784239
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2721
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91916
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4455
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01051
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61841
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97426
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56717
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32702
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062236
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262685
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476862
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707256
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955715
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224409
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515864
(398.14, 14.02, 247.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833024
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.965098
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.791402
(398.14, 14.02, 247.93) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.769107
