¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(439.22, 13.98, 280.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919347
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48363
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78492
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63414
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570823
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806683
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061204
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336616
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635597
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961151
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230268
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360128
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49542
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636494
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783647
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128709
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598396
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21505
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68568
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94128
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21112
¶(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49641
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79837
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25356
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47302
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571136
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806977
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061516
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336954
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635949
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961574
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240592
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370782
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506493
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647931
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850051
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289851
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777175
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45469
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69768
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95392
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22441
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5104
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81314
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89356
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10052
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3192
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571373
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807267
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0618
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337279
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636307
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961961
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251657
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382272
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51837
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66027
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001131
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456929
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962888
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46713
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71073
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96762
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23888
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52563
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83621
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62807
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78319
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95441
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1725
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571578
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807488
¶(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062058
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337561
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636604
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962307
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26351
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394527
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531064
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730368
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15756
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630239
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19533
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48058
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72484
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98294
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26854
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57115
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22668
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37223
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52296
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.679
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84056
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03293
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571797
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807673
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062291
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337801
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636877
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962605
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276135
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407603
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5446
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877114
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319652
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810151
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26248
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50187
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7596
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03204
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32029
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62585
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98399
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12554
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27211
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42383
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58092
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74356
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91991
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571939
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807886
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062497
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338022
¼(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637075
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962835
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289486
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421422
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613786
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028962
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487622
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951617
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30109
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54748
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8076
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08256
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37365
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59381
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97046
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90918
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06741
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23121
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40074
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57628
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75797
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572097
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808051
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062665
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338182
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637307
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963047
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303651
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436086
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756294
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186134
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577608
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960366
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34577
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59443
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85703
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13463
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42859
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51287
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88546
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76648
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92209
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08323
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25001
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42266
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60139
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572198
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808174
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062795
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338352
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637465
º(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963227
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318579
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500028
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903598
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232331
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58608
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969563
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39175
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64277
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90792
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18828
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48524
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43443
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80304
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62841
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78157
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94013
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10423
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27413
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45002
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572315
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808278
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062922
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338469
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637607
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963361
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319486
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60848
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912651
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240524
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594917
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03622
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43903
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69249
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96026
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24351
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01232
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35837
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72322
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1093
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64563
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80171
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96329
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13057
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30371
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572377
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808333
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062976
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338544
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637697
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963456
¸(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318161
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615875
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92056
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249054
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604155
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10582
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48765
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74365
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01414
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30034
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94206
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28471
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68401
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11102
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51415
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66789
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82701
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99174
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16229
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572404
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808369
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06304
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338595
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637742
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962442
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316904
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623526
(439.46, 14.00, 279.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928817
