¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹ (397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.137028
§(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72789
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70948
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.69844
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.6006
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.59003
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.5812
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.81288
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.49751
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257578
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424221
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602636
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794082
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222059
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461656
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721123
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505729
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828764
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178185
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561563
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997417
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485566
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03128
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64532
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30877
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06182
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.78668
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75246
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72451
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70532
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.69467
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.60788
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.5973
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.58847
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.769
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.50535
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.50143
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253392
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419746
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597842
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788933
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994458
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216079
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454267
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713562
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496589
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817256
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165569
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547704
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980147
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466327
º(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0097
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62096
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28451
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03421
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.79151
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75727
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7291
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70553
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.6994
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.61691
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.60632
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.59748
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72597
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.67673
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.51114
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.50909
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.249273
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415342
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593125
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783869
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989007
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210195
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447412
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70612
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987547
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80595
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153153
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534093
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96314
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447359
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988465
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.597
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26075
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00955
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.80617
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.77194
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74295
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72328
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71302
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.62769
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.61708
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.60823
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.68378
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.68849
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.52069
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.5205
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.245222
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411012
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588485
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778888
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983647
¸(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203933
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440669
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698801
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979573
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794786
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141014
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520732
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946334
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428673
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967552
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57338
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2374
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98592
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.82401
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.79261
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7659
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74638
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73558
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.64023
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.62961
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.62075
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.64241
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.70216
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.53399
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241238
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406754
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583925
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773993
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978378
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197142
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434036
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691602
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971735
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783879
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129044
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507596
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929813
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410241
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946886
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55013
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21452
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96272
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87582
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.81971
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.79292
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.77594
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.76193
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.65453
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.6439
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.63503
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.6279
”(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.71777
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.60703
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.237324
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40257
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579444
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769181
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973201
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190467
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427515
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684525
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964028
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269057
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117313
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494709
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913534
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392114
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926585
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52724
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19205
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9399
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84934
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77437
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93159
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91532
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.90087
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.67062
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.65998
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.65109
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.64394
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.73531
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.51491
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.233477
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398459
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575041
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764456
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967805
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184501
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421106
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67757
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956455
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260782
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105806
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482055
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897462
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374253
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906599
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50471
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17005
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91745
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82332
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74325
 (398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.94988
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93359
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91911
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.68851
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.67784
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.66893
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.66178
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.12295
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.53254
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.229699
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394423
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570718
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759815
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961824
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178679
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414808
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670736
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949015
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252653
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094509
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469678
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882666
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356657
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886904
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48252
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14851
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8954
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79777
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71298
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.97002
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.95369
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93919
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70819
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.69751
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.68858
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.68141
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.06373
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.75205
(398.25, 14.17, 244.89) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.55194
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.22599
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390459
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566474
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75526
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955951
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172962
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408623
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664027
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941709
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244671
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567087
(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45751
¼(398.25, 14.17, 244.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869288
