¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Þ(333.30, 7.43, 363.47) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.53294
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.21778
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038601
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241492
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459486
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755637
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937394
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214393
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515769
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84028
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194542
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591325
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035973
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528733
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07981
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71506
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43339
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24503
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1683
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26148
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55309
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14131
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76724
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35405
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.33253
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31379
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.29781
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.2846
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.27412
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.26638
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.26137
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.25909
¯(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.25954
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039895
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242879
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580083
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68257
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938183
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21525
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516534
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842078
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196512
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592392
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037157
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530103
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0815
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71475
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43173
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2445
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16854
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26021
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54714
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13138
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78474
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.39902
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.37744
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35864
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.34262
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.32937
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.31886
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.3111
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30607
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30378
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30422
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041213
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430162
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494662
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683769
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216136
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5175
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843928
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198542
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593486
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038371
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531505
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08325
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71444
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43007
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24401
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16886
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25905
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53568
é(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0387
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82829
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.44696
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.42532
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40648
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.39041
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.37711
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.36657
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35878
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35374
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35144
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35187
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042013
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337095
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456409
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685341
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939844
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217053
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518497
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845828
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200624
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594648
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03961
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53294
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08493
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71413
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42838
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24358
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16926
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.258
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52768
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03072
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98465
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.49793
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.47622
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.45732
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.4412
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.42786
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.41729
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40947
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40441
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40209
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40252
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189073
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259245
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457921
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686968
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940716
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217999
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519528
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847782
Ü(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.202765
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596098
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040874
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534558
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08658
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7138
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42669
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24345
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16976
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25708
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52473
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02296
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00862
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.55196
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.53018
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.51121
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.49504
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.48166
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.47105
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.4632
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.45812
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.45579
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.45622
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115649
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246402
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459483
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688651
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941615
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218974
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520592
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849786
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204961
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597577
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042163
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536285
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08827
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71348
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42617
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24438
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17041
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25464
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52193
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09401
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9976
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.60909
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.58724
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.56821
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.55198
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.53855
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.5279
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.52003
º(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.51492
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.51258
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.513
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049205
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247905
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461098
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690389
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94254
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21998
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521685
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851839
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207213
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599088
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.04348
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538049
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08999
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71315
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42791
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24539
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17121
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2484
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51927
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08526
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9869
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.66938
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.64745
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.62835
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.61206
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.59858
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.58789
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.57998
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.57485
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.57249
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.57291
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050652
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249455
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462763
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692182
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943494
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221014
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522812
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85319
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20952
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600627
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044822
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539853
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09175
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71281
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4297
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24648
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1721
ï(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24487
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51678
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07677
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97651
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.73286
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.71085
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.69168
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.67533
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.66179
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.65105
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.64311
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.63796
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.63559
(333.30, 7.43, 363.47) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.636
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052144
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251054
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464479
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694029
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94424
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222078
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523971
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854178
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211884
(333.30, 7.43, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602766
