¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(384.21, 6.70, 353.49) (362.90, 4.28, 326.86) (7.11, 2.87, 7.91) Truck 12.63589
Š(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775736
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026846
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298424
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59304
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913661
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405999
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838122
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203625
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602161
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901941
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15722
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42765
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09757
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21117
(384.21, 6.70, 353.49) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 23.01109
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335264
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545681
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771856
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022681
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293927
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588107
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93176
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434265
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859529
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226915
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627568
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871952
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12561
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39422
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98314
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07311
(384.21, 6.70, 353.49) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 22.3098
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332152
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542323
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768012
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018502
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289397
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58321
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95642
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462312
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881214
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25051
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604528
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842915
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09499
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36188
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87078
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93729
(384.21, 6.70, 353.49) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 21.65028
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329039
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538998
„(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764423
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014359
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284945
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57838
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980847
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490024
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903245
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274481
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577859
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814844
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06538
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33062
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76045
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80364
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326012
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535757
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760929
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010259
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280483
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573555
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00499
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517414
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92557
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298809
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552087
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787701
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03676
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30038
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65214
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67222
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323004
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532513
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757463
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006192
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276042
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572927
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028828
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544522
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948197
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305229
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527192
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761474
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00912
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2712
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54902
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54289
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32005
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52932
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754025
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002127
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271636
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593778
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052393
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571292
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97114
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282343
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503114
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736182
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982428
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24306
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51926
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41574
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317115
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526211
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750672
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998063
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267275
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614376
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075609
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597705
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994406
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260289
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479929
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711761
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956722
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21591
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49058
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29062
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48964
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314227
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523118
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747373
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994052
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262949
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634672
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098534
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623769
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017999
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23903
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457629
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68826
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931946
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18976
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46295
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15109
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33189
(384.21, 6.70, 353.49) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 22.24664
(384.21, 6.70, 353.49) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 22.09637
(384.21, 6.70, 353.49) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 22.09154
(384.21, 6.70, 353.49) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 22.26414
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311412
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520102
–(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744091
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9901
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258628
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654676
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121119
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649459
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012183
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218587
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436119
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665634
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90811
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16973
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52023
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98794
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13231
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.9898
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.79478
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.77262
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.88431
(384.21, 6.70, 353.49) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 24.98842
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308613
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5171
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74089
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986132
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257494
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674378
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143371
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674779
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993433
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198929
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415448
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664085
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977453
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31338
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53387
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82909
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93854
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.00983
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.79507
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.77291
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.86732
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.2493
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305843
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514139
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737726
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982188
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274739
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693769
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165258
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699732
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975451
”(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210891
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492671
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793715
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11604
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41831
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53276
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67431
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75034
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45738
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.80647
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.77628
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.85322
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.18561
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30312
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511238
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734574
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978309
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291726
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712809
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186788
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716196
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057191
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328449
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617945
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927483
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25918
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4185
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53299
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6516
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56752
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30549
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.83302
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.78274
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 20.84202
(384.21, 6.70, 353.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.12468
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300485
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508381
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731529
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974417
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30838
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731533
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202141
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90966
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17099
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449597
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747126
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06556
(384.21, 6.70, 353.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30943
