¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.54, 15.93, 285.68) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 17.5043
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 4.740681
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 4.748159
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 4.756372
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 4.765326
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 4.775027
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 4.785484
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 4.937273
(377.54, 15.93, 285.68) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 5.126372
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343435
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568568
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809134
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066759
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352004
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702582
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085303
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504693
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966278
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5144
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45296
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96556
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.53485
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.99703
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.74613
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.87542
(377.54, 15.93, 285.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.52354
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530184
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770367
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02996
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311404
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617512
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951615
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320837
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74112
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.038592
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.010772
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.026622
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.366
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81539
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81786
(377.48, 15.84, 284.62) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.40127
(377.48, 15.84, 284.62) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.3746
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.85816
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.82805
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.80071
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.77609
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.7542
ã(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.73499
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.71848
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.70463
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69344
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.68491
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67902
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67577
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67516
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.66719
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53008
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770271
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029857
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311278
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617413
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951475
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324174
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744788
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.045433
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.017591
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.991257
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88013
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33621
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85035
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88837
(377.48, 15.84, 284.62) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.41141
(377.48, 15.84, 284.62) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.38472
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87167
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84154
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.81418
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78954
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.76763
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.74841
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.73188
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.71802
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.70683
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69828
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69239
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.68914
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.68853
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.68055
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529969
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770115
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029702
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311117
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617204
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951272
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327332
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748307
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.053637
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.025768
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.999411
ë(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.430618
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30719
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90997
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95909
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.87857
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.77547
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.7479
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.73884
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83033
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.80567
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78374
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.7645
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.74796
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.73409
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.72288
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.71432
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.70843
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.70517
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.70457
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69658
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52979
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769931
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0295
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310888
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616946
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950983
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330371
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751683
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.06321
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.035312
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.008927
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.410484
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27889
(377.48, 15.84, 284.62) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.57418
(377.48, 15.84, 284.62) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.54758
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.80054
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.69611
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.6688
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.64322
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84918
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.8245
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.80254
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78328
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.76671
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.75283
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.74161
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.73305
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.72714
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.72389
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.72328
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.71528
ğ(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529548
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769684
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029215
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31062
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616635
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95156
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333317
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75491
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.07416
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.046228
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.019811
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.418141
(377.48, 15.84, 284.62) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.23039
(377.48, 15.84, 284.62) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.62134
(377.48, 15.84, 284.62) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.56153
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.72534
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.6195
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.59245
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.56711
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87074
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84602
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.82404
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.80476
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78817
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.77427
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.76304
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.75447
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.74855
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.74529
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.74467
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.73667
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529292
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769404
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028908
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310281
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616241
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954068
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336085
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758024
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.086494
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.058525
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.032072
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.427127
(377.48, 15.84, 284.62) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.2443
(377.48, 15.84, 284.62) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.63156
(377.48, 15.84, 284.62) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.57725
(377.48, 15.84, 284.62) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.022652
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.54556
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.51875
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.49364
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.89502
ñ(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87028
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84826
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.82895
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.81235
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.79842
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78717
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.77859
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.77267
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.7694
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.76879
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.76077
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528968
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769063
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028546
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309844
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61582
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956483
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33873
(377.48, 15.84, 284.62) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.288465
(377.48, 15.84, 284.62) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.177393
(377.48, 15.84, 284.62) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.193543
(377.48, 15.84, 284.62) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.201759
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.437448
(377.48, 15.84, 284.62) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.134168
(377.48, 15.84, 284.62) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.04341
(377.48, 15.84, 284.62) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.019217
(377.48, 15.84, 284.62) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.99649
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.47421
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.44763
(377.48, 15.84, 284.62) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.42274
(377.48, 15.84, 284.62) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.56955
(377.48, 15.84, 284.62) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.54288
(377.48, 15.84, 284.62) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.51833
(377.48, 15.84, 284.62) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.7429
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83925
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.8253
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.81404
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.80544
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.79951
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.79624
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.79562
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.79766
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528575
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768627
(377.48, 15.84, 284.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0281
(377.48, 15.84, 284.62) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.28253
(377.48, 15.84, 284.62) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.254253
(377.48, 15.84, 284.62) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.227271
(377.48, 15.84, 284.62) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.610077
(377.48, 15.84, 284.62) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.62993
(377.48, 15.84, 284.62) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.832065
‹ (377.48, 15.84, 284.62) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.807956
(377.48, 15.84, 284.62) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.211854
(377.48, 15.84, 284.62) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.449106
(377.48, 15.84, 284.62) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.11245
(377.48, 15.84, 284.62) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.018596
