¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(437.18, 15.13, 251.20) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 18.18838
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03788
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4965
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9551
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525981
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75859
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955949
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164783
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387659
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704847
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077364
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489055
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936237
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078239
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226243
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48321
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889263
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33326
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82068
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08271
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524486
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756971
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976453
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186603
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410972
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73476
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110353
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525642
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987141
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192249
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351555
¸(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745434
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17553
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.647
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14298
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54326
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522978
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755346
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997241
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208778
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434622
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764777
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143493
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562386
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028124
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31004
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606086
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02295
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42613
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78413
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16934
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98845
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521447
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753699
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004195
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231257
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458644
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794909
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176755
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599293
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069288
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470906
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801805
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11467
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44976
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80948
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19659
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519895
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752037
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002405
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25409
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483028
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825127
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210123
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636332
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10309
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529146
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823157
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13746
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47415
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83565
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22473
È(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518338
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750343
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000588
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271182
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507765
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855433
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24362
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658412
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099068
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535291
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845187
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16098
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49932
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86265
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25379
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51675
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748652
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998729
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26919
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532881
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885828
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256265
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654692
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094934
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540764
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867893
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18523
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52529
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89053
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28374
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.6041
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.58984
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.57764
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.56748
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.55936
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.55327
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.54921
(436.74, 15.07, 250.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 13.54717
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515155
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746928
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996859
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267185
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55853
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890886
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252829
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650883
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090724
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546685
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877048
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21022
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55204
ô(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91922
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31466
(436.74, 15.07, 250.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 13.1032
(436.74, 15.07, 250.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 13.02113
(436.74, 15.07, 250.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.94201
(436.74, 15.07, 250.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.86575
(436.74, 15.07, 250.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.79229
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.72155
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.65346
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.58797
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.52501
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.46453
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.40647
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.35079
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.29743
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.24635
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513528
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745171
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994985
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265133
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55818
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887693
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24929
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647001
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086428
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553046
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883893
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23594
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5796
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.61377
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.58977
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.56744
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.58587
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.5095
(436.74, 15.07, 250.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.05588
(436.74, 15.07, 250.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.03837
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.02271
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.00888
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 11.99687
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 11.98667
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 11.97827
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 11.97168
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 11.96687
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 11.96385
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 11.96262
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511888
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743414
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993087
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263083
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555925
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884422
Ø(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245707
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643061
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082046
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559863
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891216
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24796
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60795
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.90598
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.90344
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.90252
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.90323
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.48385
(436.74, 15.07, 250.88) (416.89, 7.69, 230.54) (2.03, 1.40, 1.95) Tools 15.40955
(436.74, 15.07, 250.88) (416.89, 7.69, 230.54) (2.03, 1.40, 1.95) Tools 15.38435
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.03682
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.02297
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510229
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74163
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991158
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260992
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553665
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881079
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242046
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639018
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077597
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564569
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899056
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25638
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63713
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0106
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41299
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.8046
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.80735
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.80148
(436.74, 15.07, 250.88) (416.89, 7.69, 230.54) (2.03, 1.40, 1.95) Tools 15.50734
(436.74, 15.07, 250.88) (416.89, 7.69, 230.54) (2.03, 1.40, 1.95) Tools 15.44395
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.05276
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.12403
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508577
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739832
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989215
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258887
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551385
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877697
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23833
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634921
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073023
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559509
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90738
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26534
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65179
Ù(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0428
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4477
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.84197
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.81882
(436.74, 15.07, 250.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.79752
(436.74, 15.07, 250.88) (416.89, 7.69, 230.54) (2.03, 1.40, 1.95) Tools 15.94379
(436.74, 15.07, 250.88) (416.89, 7.69, 230.54) (2.03, 1.40, 1.95) Tools 15.87746
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.07055
(436.74, 15.07, 250.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.07901
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50689
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738027
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987253
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256761
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549078
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874248
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23455
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630733
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0684
(436.74, 15.07, 250.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554343
