¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿ (431.85, 14.35, 327.61) (426.17, 14.31, 302.89) (8.74, 13.67, 17.31) Truck 7.039105
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18157
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02165
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98483
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05174
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86592
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27038
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.25016
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.2297
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.21185
(431.99, 14.42, 326.05) (450.27, 7.65, 298.82) (1.34, 1.29, 1.32) Tools 19.67836
(431.99, 14.42, 326.05) (450.27, 7.65, 298.82) (1.34, 1.29, 1.32) Tools 19.66538
(431.99, 14.42, 326.05) (450.27, 7.65, 298.82) (1.34, 1.29, 1.32) Tools 19.65534
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605009
Æ(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936482
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29938
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698471
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139236
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614045
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12671
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6988
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38499
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16547
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00006
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95985
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00948
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8887
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24206
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.37378
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.35327
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.3354
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597828
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928561
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290723
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688912
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128674
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602043
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11333
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68387
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3682
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1462
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.978
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93433
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96794
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91149
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21166
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.50179
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.48123
(431.99, 14.42, 326.05) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.46332
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590382
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920457
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281813
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679035
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117767
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589808
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09971
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66861
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35089
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12648
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95542
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90825
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96198
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.7695
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.74357
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.71992
ß(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.69854
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.67941
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.66251
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.64784
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.63538
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582725
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912092
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272593
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668929
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106525
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577295
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0858
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65301
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33311
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1064
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93245
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88169
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98202
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.78239
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.75645
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.73278
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.71139
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.69225
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.67534
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.66066
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.6482
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576155
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90344
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263143
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658462
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09499
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564548
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07157
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63709
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31483
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08591
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90898
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85461
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97512
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.7975
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.77153
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.74786
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.72645
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.7073
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.69038
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.67569
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.66322
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570078
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894588
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253417
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64776
ê(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083141
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551498
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05711
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62091
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29602
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06501
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88508
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82698
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95029
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.81484
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.78885
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.76515
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.74373
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.72456
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.70763
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.69294
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.68046
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.9208
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.89069
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.86437
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.8418
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.82298
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563768
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885489
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243415
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636759
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070934
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538252
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04235
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6044
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27677
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04377
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86078
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79893
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92474
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.83441
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.8084
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.78468
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.76324
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.74406
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.72712
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.71241
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.69993
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.57054
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.54091
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.51501
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.49281
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.4743
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557303
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876164
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2332
é(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6255
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058446
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524741
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02732
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58755
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25705
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02211
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83601
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77034
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89845
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.85624
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.8302
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.80646
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.785
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.7658
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.74885
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.73413
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.72164
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.23356
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.20439
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.17889
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.15705
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.13884
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550626
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868078
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222724
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613914
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045655
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511002
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01204
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57047
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23688
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00012
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81086
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74561
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8715
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.88034
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.85427
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.8305
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.80902
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.7898
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.77283
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.75811
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.74561
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.90924
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.8805
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.85539
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.83388
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.81597
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.80163
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543792
Ù(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860596
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212008
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602121
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032559
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496988
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996491
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55308
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21624
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97695
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78528
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72198
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84378
(431.99, 14.42, 326.05) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.90673
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2643
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74806
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85024
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49034
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.70359
(431.99, 14.42, 326.05) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.6644
(431.99, 14.42, 326.05) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.48367
(431.99, 14.42, 326.05) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.44876
(431.99, 14.42, 326.05) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.4173
(431.99, 14.42, 326.05) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.38926
(431.99, 14.42, 326.05) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.36463
(431.99, 14.42, 326.05) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.34338
(431.99, 14.42, 326.05) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.3255
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536739
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852921
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201004
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590019
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019194
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482759
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980679
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5357
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19514
(431.99, 14.42, 326.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95282
