¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(380.63, 14.76, 269.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27965
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06297
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29767
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59676
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08357
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90835
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86365
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338502
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773094
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275861
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853683
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0632
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18412
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30956
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44151
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59068
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74583
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90723
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07525
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30852
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60817
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63071
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09896
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361867
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799747
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305826
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89234
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08471
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20622
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33227
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46308
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60286
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75839
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92023
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08868
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32026
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62056
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81365
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29624
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384837
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82593
Å(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335198
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930413
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10725
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22943
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35612
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48763
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62409
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77205
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93437
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10328
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33294
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23706
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00284
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50053
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407518
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851568
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366627
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967773
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13088
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2537
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38113
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51331
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65055
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79305
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94964
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11905
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34659
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72396
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19859
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71213
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.94358
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.46037
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 19.14078
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429754
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876705
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39896
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00453
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15561
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27912
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40727
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54023
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67823
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82157
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97047
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13605
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36116
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9117
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40123
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.14876
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.2373
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17934
ã(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17012
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.16316
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20043
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.39101
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.73437
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451624
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90127
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430623
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04056
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18138
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30566
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43455
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56831
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70717
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85139
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00119
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15686
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28364
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10595
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61104
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.14431
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.633
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17887
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.16902
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.16174
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.15755
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.16068
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.16439
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20404
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.4375
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473095
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925372
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461651
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07588
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20831
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33333
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46304
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59764
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73734
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8825
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03321
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18992
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82511
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3069
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.37824
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.14923
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.64223
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.18343
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17358
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.16626
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.16442
è(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.82733
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.81922
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.81363
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.19521
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494143
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948828
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491999
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11044
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23631
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36215
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49269
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62817
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76877
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91486
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06662
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3106
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01779
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7031
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.26742
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.15531
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.65561
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.19051
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.18062
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17449
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17383
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17574
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.18115
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.19041
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17348
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514746
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972368
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52169
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14335
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26546
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39211
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52352
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65989
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80151
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94858
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12017
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21374
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21701
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.12338
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.04033
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.12325
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.2018
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20008
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.1902
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.18644
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.18579
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.18771
ç(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.1922
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20116
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.1743
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534924
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998021
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550703
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17282
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29573
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42326
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55558
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69292
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8355
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98362
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29743
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9336
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93439
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17326
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.15403
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02844
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.1119
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.2122
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20413
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20094
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20031
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20225
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20676
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.21447
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20831
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554675
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022989
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578928
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2034
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32719
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45563
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58887
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7272
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87082
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10879
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58956
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13113
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.27518
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.24426
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.23111
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.48195
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.13421
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.22692
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.22118
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.218
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.21739
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.21935
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.22389
é(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.231
(380.63, 14.72, 269.06) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.22925
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573984
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047322
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606485
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23509
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3598
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48917
(380.63, 14.72, 269.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6234
