¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(443.38, 14.27, 268.39) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 16.69813
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.71076
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.70867
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.533
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.96677
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.0302
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.51157
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.5139
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.51886
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.52644
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.53664
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.96121
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376954
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674454
å(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998222
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351795
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752509
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196872
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690306
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23582
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71556
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20585
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77625
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42972
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48869
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53237
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26678
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19352
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.87877
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.17025
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.29999
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.28441
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 18.10425
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.63032
(443.30, 14.29, 267.84) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.14269
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.88188
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 20.04143
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 20.01952
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.81633
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.35172
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.66602
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361448
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657607
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979824
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331662
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72837
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170149
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660522
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20793
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7048
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2222
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79434
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43422
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54248
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59272
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33355
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.62922
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.68915
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.73669
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.73273
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.6747
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.54117
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.24013
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.17799
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.44897
é(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.60531
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.59082
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.40664
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.0038
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.7868
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345866
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640668
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961368
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31146
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704129
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143293
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630611
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17442
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71942
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23864
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81257
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45024
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59465
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65406
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.37591
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.60633
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.72421
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.77711
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.77792
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 15.72491
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.47278
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.41919
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.68035
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.03711
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.19052
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.18295
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 19.01642
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.64653
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.91194
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330213
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623649
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942819
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291164
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679769
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116298
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600574
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1408
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72689
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25519
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83091
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47065
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59786
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.64196
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.39617
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.27577
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.20331
î(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.15991
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.17389
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.21138
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.28985
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.43857
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.70081
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.64488
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.79562
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.79451
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.6444
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.30522
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.04155
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314461
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606557
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924175
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270765
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655283
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089194
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570429
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10704
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69567
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27184
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84935
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49121
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59996
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.73494
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.45833
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.3276
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.2488
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.20358
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.21473
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.24794
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.32685
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.47049
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.72318
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.27099
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.41932
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.42423
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.28942
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.16192
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298661
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589395
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905479
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250328
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63069
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06199
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540154
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07318
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66443
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28068
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86791
é(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5119
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60096
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.83252
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.52421
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.38215
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.29677
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.25133
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.25788
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.28667
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.36607
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.50452
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.7475
(443.30, 14.29, 267.84) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 18.24907
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.27484
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.28072
(443.30, 14.29, 267.84) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.28934
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282787
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572155
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886696
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229801
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606017
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034683
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509782
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03921
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63274
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24555
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88656
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53269
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60088
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80919
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.59333
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.43945
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.34725
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.30157
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.30337
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.32762
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.40754
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.54067
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.77376
(443.30, 14.29, 267.84) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 17.90817
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266856
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554862
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867867
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209194
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582836
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00727
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479323
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00516
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5944
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21044
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89506
Û(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55361
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59969
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71957
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.66576
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.49957
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.40027
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.35436
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.35125
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.37082
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.45128
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.57898
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.80198
(443.30, 14.29, 267.84) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 18.05204
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25087
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53751
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848964
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18854
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560172
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979781
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448768
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971003
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.556
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1753
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85538
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57463
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57594
(443.30, 14.29, 267.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61103
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.74158
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.56256
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.4559
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.40973
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.40154
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.41854
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.49733
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.61947
(443.30, 14.29, 267.84) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.83218
(443.30, 14.29, 267.84) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 19.9182
