¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ!(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754361
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97263
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407673
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870555
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382021
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984381
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66707
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46331
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3822
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61784
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5735
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87386
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18582
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50995
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.526647
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.660669
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.803608
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.956355
· (380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.119925
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.295478
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.484345
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.674203
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.850432
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.038892
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.263358
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.508339
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.774316
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.064057
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994884
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432491
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895428
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409889
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00811
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70774
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50477
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42455
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69146
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56646
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8666
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17838
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50229
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.533205
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.667652
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.811058
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.964318
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.128457
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.304639
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.494205
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.68693
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.864008
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.053402
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.276237
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.522285
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.789464
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.080572
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017549
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45777
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920841
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438396
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03481
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74922
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54721
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46788
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80068
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56253
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86258
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17424
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49806
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.539869
À (380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.674748
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.818628
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.972414
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.137129
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.313952
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.504233
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.699983
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.877931
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.068285
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.289428
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.536571
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.804986
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.097497
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040574
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481605
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946807
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467543
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07162
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79151
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59062
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51219
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91209
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56171
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86173
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19443
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68303
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.546638
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.681956
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.826319
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.980636
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.145941
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.323417
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.514424
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.713357
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.892202
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.083544
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.30293
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.551196
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.820881
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.11483
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064041
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505397
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97332
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497269
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10912
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83463
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63502
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55761
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24809
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56398
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9159
Å (380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38928
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94373
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.553511
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.689279
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.834133
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.988992
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.154895
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.333035
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.524781
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.727063
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.906826
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.099181
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.316747
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.566164
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.837151
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.132578
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087943
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529659
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000411
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527941
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14733
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87858
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68042
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61086
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25627
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65003
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10906
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59072
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22623
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.56049
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.696712
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.842067
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.997477
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.16399
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.342805
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.535306
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.741097
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.921805
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.115202
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.330879
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.581478
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.8538
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.150743
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112195
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554409
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028034
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564203
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18627
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92343
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72689
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68906
Ã (380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37246
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84164
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30873
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84731
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51894
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.567573
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.704257
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.850122
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.006092
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.173224
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.352729
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.545996
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.754632
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.93714
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.131607
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.345329
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.597139
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.870828
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.169326
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136921
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57968
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056237
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60116
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22591
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96912
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77434
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7844
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55683
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03962
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51507
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13399
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83724
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.574761
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.711916
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.858296
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.014837
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.1826
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.362803
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.556851
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.766361
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.952834
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.148398
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360097
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.613147
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888241
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.188332
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162027
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605436
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084989
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638822
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26675
Ä (380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01569
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82288
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88153
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74714
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24415
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76732
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43103
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.582053
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.719686
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.866592
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.023713
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.192116
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.373033
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.567872
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.778269
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.968892
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.165583
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.376662
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.629509
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.90604
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.207765
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187542
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631711
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118553
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677168
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31037
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06313
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87245
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98037
(380.78, 10.51, 325.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9436
