¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(328.25, 7.54, 367.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05896
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.15723
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.14581
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.13709
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.1311
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.12781
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968097
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161469
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368786
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591546
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831515
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090771
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371548
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676718
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009464
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373678
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773972
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215881
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69759
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22845
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82251
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49164
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25093
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03163
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71927
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48577
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37646
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4329
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.42043
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.39772
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.37781
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.36067
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.3463
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.3347
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.32583
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.31972
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.31633
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968872
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162324
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369693
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592547
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832603
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091905
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372796
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678039
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010941
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375304
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77576
¼(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217882
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696132
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22685
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82071
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48961
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2427
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05073
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74295
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51227
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49896
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4328
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.61733
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.59431
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.57412
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.55674
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.54215
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.53036
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.52134
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.51509
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.51161
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969733
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163212
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370678
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593582
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833736
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093126
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374131
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679513
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012534
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377063
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777678
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217952
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694885
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22543
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81913
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48784
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23014
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03643
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76764
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5398
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62408
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49222
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.82133
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.79799
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.77751
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.75987
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.74506
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.73307
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.72388
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.7175
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.71391
£(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970652
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164208
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371724
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594691
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83496
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094436
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375533
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681038
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014212
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378893
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779707
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216999
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69381
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22422
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81778
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48631
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21797
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02258
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79332
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56847
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75189
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53576
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.03273
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.00906
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.98828
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.97037
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.95532
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.94312
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.93376
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.92724
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.92354
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971592
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165214
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372831
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595915
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836232
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095832
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377067
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682699
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016008
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380838
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781847
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216209
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692924
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22324
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81667
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48504
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20625
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00924
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81991
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64347
¼(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88249
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55496
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.25184
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.22782
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.20673
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.18854
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.17324
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.16083
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.15129
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.14462
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.14081
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972616
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166313
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373981
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597174
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837555
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097277
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378608
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684391
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017868
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382899
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784122
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215559
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692188
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22244
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81574
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48401
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1949
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99634
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84754
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75664
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01588
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57355
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.47901
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.45463
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.4332
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.41473
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.39917
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.38654
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.37681
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.36998
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.36604
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973682
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167442
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375215
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598468
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838991
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09879
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38026
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686202
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019834
·(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385057
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78442
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215071
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691643
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22184
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81509
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47849
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18398
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98392
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87617
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87213
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15222
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59159
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.71458
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.68983
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.66807
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.64928
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.63345
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.62058
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.61066
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.60366
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.5996
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974792
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168645
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37647
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599838
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840457
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100394
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382024
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688128
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021902
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387333
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784121
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214766
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691289
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22144
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81464
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46922
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17348
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97198
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88553
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97617
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26229
(328.25, 7.54, 367.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63287
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.95895
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.93379
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.91168
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.89257
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.87647
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.86336
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.85322
£(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.84606
(328.25, 7.54, 367.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.84186
