¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş (377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47597
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93501
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91002
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76335
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44931
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50171
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55733
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61622
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67838
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74388
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81286
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88523
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96114
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04066
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12378
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2112
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30317
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39898
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49878
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696054
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984733
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299553
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645287
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026656
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.449402
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919913
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.447221
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04238
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71929
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48655
å(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39529
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65616
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09928
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15193
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85267
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56972
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66671
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72355
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7837
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84714
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91403
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98433
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05814
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13598
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21823
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30422
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39396
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48759
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58519
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68681
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714769
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009078
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326256
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674704
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059215
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485619
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961082
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494485
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09701
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78244
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56573
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48755
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75772
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22223
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27395
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94422
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66862
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83736
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89547
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9569
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02175
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09038
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16337
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23995
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32009
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.404
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49163
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58315
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67855
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77798
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88146
É(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733369
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029833
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352911
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704076
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091736
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521817
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001599
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540138
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14883
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84221
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51356
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57994
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8596
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27127
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36453
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03875
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76996
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0138
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07352
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13758
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20512
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27611
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35068
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42881
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51065
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59626
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68565
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77895
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87622
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97756
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08304
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751845
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050063
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376989
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733399
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124218
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557981
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042104
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.585803
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20069
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9016
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59431
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67246
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96178
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32092
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44873
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1413
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87821
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18437
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2506
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32026
Ï(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39344
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46829
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54448
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62429
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70787
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79524
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88646
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98168
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08088
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18424
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29177
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770195
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070155
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399087
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761332
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156642
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594104
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082583
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.631461
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25257
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96107
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67523
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76508
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06417
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37139
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20637
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24629
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99172
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33989
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40735
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47836
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5529
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63111
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71302
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79869
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88822
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98166
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0791
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18064
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28629
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39626
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50795
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788405
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090106
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421034
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785581
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189005
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630175
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123024
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677102
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30448
ã(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02059
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75643
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85773
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16681
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4227
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96569
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35384
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05253
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38683
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56954
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6419
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71789
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79756
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88098
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96819
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05932
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15437
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25353
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3568
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4643
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57612
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69235
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806475
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10991
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442821
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809663
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215832
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666181
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163409
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722713
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35637
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08016
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83781
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95042
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26961
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4748
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72685
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46398
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09191
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42757
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73723
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81105
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88855
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96972
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05473
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14358
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23635
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33313
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43407
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53912
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64853
Å(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76228
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88053
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8244
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129556
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464444
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83357
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242397
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697618
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203738
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768276
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40825
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13975
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91934
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04309
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37254
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52777
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57681
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13376
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47091
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82272
(377.50, 7.78, 345.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98598
