¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.30, 10.28, 363.10) (409.37, 2.34, 366.37) (8.52, 3.34, 3.88) Truck 2.855856
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.742425
 (431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.743947
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.746005
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.748603
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.907376
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.890643
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.875515
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.8611
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.847381
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.834343
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.823936
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.815488
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.807637
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.800374
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.793691
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.787582
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.782041
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.777062
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.772641
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.768773
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.765454
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.76268
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.76045
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.758761
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.757611
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.756999
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.756926
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.757389
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.758391
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.759931
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.762012
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.764636
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.927271
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.908453
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.893223
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.878711
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.864898
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.851772
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.840823
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.832337
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.82445
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.817155
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.810443
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.804309
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.798747
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.793749
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.789312
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.785432
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.782104
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.779325
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.777092
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.775404
Ÿ (431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.774258
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.773654
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.773591
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.774068
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.775087
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.776648
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.778753
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.781403
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.948069
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.927064
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.911728
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.897113
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.883204
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.869984
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.858468
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.849941
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.842017
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.834688
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.827947
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.821787
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.816202
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.811185
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.806732
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.80284
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.799502
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.796718
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.794483
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.792795
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.791654
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.791058
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.791006
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.791497
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.792534
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.794116
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.796246
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.798925
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.969798
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.946499
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.931051
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.916331
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.902319
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.889003
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.876889
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.86832
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.860358
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.852995
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.846223
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.840035
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.834426
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.82939
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.82492
 (431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.821015
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.817668
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.814878
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.812641
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.810955
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.809818
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.80923
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.80919
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.809697
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.810752
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.812357
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.814513
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.817221
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.99249
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.966784
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.951219
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.936387
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.922269
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.908852
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.896118
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.887498
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.879497
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.872097
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.865294
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.859078
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.853444
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.848387
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.843901
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.839982
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.836626
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.833829
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.83159
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.829905
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.828774
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.828194
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.828166
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.82869
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.829765
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.831394
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.833577
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.836317
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.016175
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.989713
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.972256
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.957307
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.943079
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.929555
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.916721
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.907498
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.899455
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.892019
 (431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.885181
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.878937
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.873277
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.868199
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.863695
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.859762
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.856396
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.853594
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.851352
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.849669
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.848544
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.847974
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.847959
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.8485
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.849596
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.851249
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.853461
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.856234
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.04089
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.014116
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.994189
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.979119
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.964775
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.951141
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.938201
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.928345
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.920259
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.912784
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.905913
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.899637
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.893952
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.888851
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.884329
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.880382
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.877006
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.874198
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.871954
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.870273
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.869153
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.868593
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.868593
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.869151
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.87027
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.871949
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.874191
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.876998
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.066669
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.039569
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.017047
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.00185
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.987385
 (431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.973636
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.960587
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.950064
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.941934
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.934419
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.927512
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.921205
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.915493
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.910369
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.905829
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.901868
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.898481
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.895667
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.893421
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.891743
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.890629
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.890079
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.890094
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.890671
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.891813
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.89352
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.895794
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.898637
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.093553
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.06611
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.040861
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.025532
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 3.010941
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.997071
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.983907
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.972685
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.964509
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.956953
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.950008
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.94367
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.937929
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.932782
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.928222
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.924246
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.92085
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.918029
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.915782
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.914105
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.912999
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.912461
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.91249
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.913088
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.914254
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.91599
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.918297
(431.33, 10.28, 363.06) (409.46, 2.35, 366.38) (8.51, 3.32, 3.87) Truck 2.921178
