¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.93072
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.93385
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.986933
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.044313
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.156565
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.273629
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.395765
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.523248
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.656374
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.795466
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.940874
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 9.092973
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321152
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98388
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270905
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575381
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905253
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263623
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.411289
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.400582
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.432384
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.465923
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.501234
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.538359
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.577337
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.618214
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.661033
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.70585
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.765401
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.865445
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.969676
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.078301
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.19155
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.309662
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.432895
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.561534
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.695881
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.836261
 (378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.983027
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.35415
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31749
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977916
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264698
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.203225
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.207985
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.233558
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.260733
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.289539
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.320008
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.352171
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.386065
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.421727
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.459197
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.518846
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.608256
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.701335
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.79826
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.899217
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.004401
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.114029
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.228326
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.34754
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.471938
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.601799
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.41375
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.5712
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.89044
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.39234
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708704
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971988
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258222
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.219772
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.104972
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.129397
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.155391
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.182979
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.212191
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.24306
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.300615
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.380679
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.46399
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.550692
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.640938
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.734896
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.832737
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.934652
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.040843
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.151526
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.266932
‘ (378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.752992
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.88268
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.03955
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.32307
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.6252
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.94775
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.33019
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703237
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966069
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251798
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.274324
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.090583
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.029351
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.05423
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.10738
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.179168
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.253849
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.331544
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.412384
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.496501
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.584049
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.675177
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.770053
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.868861
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.971787
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.188772
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.298285
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.412297
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.567525
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.820907
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.09009
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.37653
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.68185
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.36249
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.4382
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697851
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960217
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245409
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.331789
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.145409
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.000776
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.067776
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.137475
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.209982
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.285413
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.363889
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.445542
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.53051
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.618943
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.710999
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.806845
‘ (378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.796495
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.893121
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.993664
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.146093
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.373794
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.615044
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.871017
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.14302
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 10.43253
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.52972
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.59349
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.66026
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692468
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95437
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239053
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.392274
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.203095
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.030778
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.098476
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.1689
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.242164
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.318381
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.397676
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.480185
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.566046
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.363118
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.445238
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.530666
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.619539
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.767969
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.973604
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.190951
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.42097
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.66473
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.923427
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91953
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.86285
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.85994
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.91656
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.97593
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687135
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948586
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232752
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.455895
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.263755
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.082613
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.130497
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.201684
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.27574
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.352783
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.987145
… (378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.057004
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.129696
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.205324
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.284002
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.427213
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.613739
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.810467
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.018189
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.237787
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.470239
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.0754
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01279
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.95302
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.896
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.84167
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.78998
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.74086
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681838
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942836
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22649
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.522775
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.327494
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.143451
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.163867
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.421661
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.798398
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.781118
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.845476
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.912462
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.982171
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.118925
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.28879
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.467596
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.656014
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.854774
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.064684
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45435
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82259
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.93148
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.8768
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.82477
(378.99, 15.99, 289.82) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.77532
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67655
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937094
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220276
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529064
(378.99, 15.99, 289.82) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.39444
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22043
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.044609
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.940813
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.84117
é(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.745487
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.709976
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.839044
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 7.994279
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.157412
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.328995
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.509648
(378.99, 15.99, 289.82) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 8.700047
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93972
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97755
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51621
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89419
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671316
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931418
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214079
