¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 14.1271
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090579
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533345
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029218
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588265
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19756
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88606
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70636
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32645
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01861
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.34248
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.55485
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490865
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755611
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044315
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36029
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707517
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093708
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536823
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03314
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592695
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20884
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89791
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69551
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3144
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00513
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.69205
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.66589
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494936
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760039
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049141
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3656
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713359
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097246
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540199
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036925
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23115
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91999
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69423
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30561
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99245
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.73669
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.71046
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498979
Â(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76445
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05395
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370879
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71918
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103676
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543478
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040619
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601158
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25351
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94555
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70998
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30736
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99423
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.78448
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.75819
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502989
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768835
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058743
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376132
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724968
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11009
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546662
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04418
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605188
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2759
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97116
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72657
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30982
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99697
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.83548
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.80911
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505167
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773194
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063511
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381362
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730728
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116462
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549709
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047626
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609096
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29835
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99683
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74402
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31299
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00051
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.88974
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.86328
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506804
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777531
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06827
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386557
Ä(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736463
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122795
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552681
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050961
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61288
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30367
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02255
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7623
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31925
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00485
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.47265
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.43988
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508406
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781849
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072993
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391749
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74216
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129124
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558572
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054185
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616513
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30815
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04831
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78144
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3403
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00999
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.99251
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.96092
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509945
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785023
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077682
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396897
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747853
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135419
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565562
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05727
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620014
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31221
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07411
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80145
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36231
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01591
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.72692
(387.47, 13.92, 251.19) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.70257
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511425
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786652
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082369
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402034
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753486
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141671
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572517
µ(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060248
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623399
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31595
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09995
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82231
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38526
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02265
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512842
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788187
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086997
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407115
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759101
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147882
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579443
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063105
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62662
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3193
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12582
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84404
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40918
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03362
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027333
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234663
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458071
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699453
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94953
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191276
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451965
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73379
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039415
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371864
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734801
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096299
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471089
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880121
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32819
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82068
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08219
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3228
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5764
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84399
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1267
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42565
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7423
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07814
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43482
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81428
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21866
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62819
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024477
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231607
²(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454781
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695888
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951299
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193145
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453946
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735951
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04177
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374439
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737617
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105505
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481131
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891059
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34019
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82455
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11614
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35557
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6107
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87995
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1644
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46532
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78404
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1221
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48125
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86337
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27069
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7056
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02178
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2287
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451649
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6925
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953354
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195365
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456365
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738553
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044575
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377507
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740959
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115501
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491983
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902916
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34748
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82952
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15502
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39444
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6471
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91811
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20448
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50743
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82835
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16882
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53057
¹(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91556
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32596
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76426
(388.00, 13.92, 250.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019228
