¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.837065
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74261
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.53428
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.42828
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40868
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.29338
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.28052
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.27047
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.96244
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.89581
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.13473
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.13581
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461352
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661415
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875794
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105864
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355975
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630521
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931261
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258407
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619523
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020623
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467064
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966627
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1621
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81117
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.559
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4495
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49155
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72318
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.51021
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.4734
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.44986
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.35559
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.34266
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.33255
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.94109
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.03523
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.19618
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.19725
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459671
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659603
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873302
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10316
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353033
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628357
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92796
Ÿ(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254774
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615573
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016231
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462154
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960172
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.522359
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79991
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5414
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42903
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46744
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69258
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.57021
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.53056
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.50396
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.50057
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40817
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.398
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.92147
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.26568
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.26097
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.26203
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458069
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657875
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870921
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100577
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350221
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62631
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92482
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251318
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612044
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012056
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.457487
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954001
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515371
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78913
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52602
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40915
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44406
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65545
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.64777
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.60841
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.58397
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.57768
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47712
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.46688
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.90357
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.33089
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.32915
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.3302
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456548
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65623
…(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868649
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098114
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347541
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624384
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921841
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248041
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608704
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008102
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453067
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948117
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.508708
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13564
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51423
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38987
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42137
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61932
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03159
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.70212
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.68015
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.67003
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.54958
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.53928
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.78901
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40258
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40081
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.40185
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455102
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65467
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866489
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09577
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34499
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622402
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919022
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244939
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605555
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004365
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448891
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942514
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502365
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12439
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50302
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37119
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39943
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58418
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98929
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55266
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59197
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.5956
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.62564
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.61527
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.95225
ö(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47782
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47602
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47705
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453736
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652996
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864439
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093546
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343358
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619977
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916365
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242013
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602521
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000847
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444961
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9372
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496346
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11359
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49235
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3531
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37818
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55006
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94819
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51514
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.78073
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.67956
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.27162
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.56136
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.5567
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.55488
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.55589
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452449
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651203
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862499
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091444
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341925
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6177
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913869
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239268
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599552
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997551
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440665
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932169
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490652
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10325
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79557
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33558
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35761
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51689
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90832
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47928
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.24325
ğ(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29199
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.99698
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.64402
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.63931
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.63746
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.63847
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451238
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649513
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860672
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089462
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340599
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61557
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911536
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236699
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596782
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994472
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435635
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927423
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485281
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09335
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78424
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31868
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33774
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48976
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86964
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44508
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.93475
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22452
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75325
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.73052
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.72576
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.72388
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.72487
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.450108
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647924
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858956
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087601
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339384
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613586
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909362
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2345
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594209
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991612
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430886
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922962
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479079
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0839
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77396
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56707
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31859
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46698
ğ(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83102
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41249
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37275
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16072
(401.35, 14.19, 243.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87942
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.9302
(401.35, 14.19, 243.98) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.82095
