¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495783
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806986
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57248
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929564
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323719
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760892
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24843
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795453
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41341
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10666
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85282
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73107
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49673
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48629
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42992
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.18794
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.15649
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.1283
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.10334
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.08159
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.46154
(378.76, 15.86, 284.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 17.44486
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246736
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426019
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613574
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814175
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030862
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265595
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520665
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240898
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56524
²(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921617
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314928
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751115
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237508
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783154
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39951
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09376
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82889
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70339
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48172
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37951
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45894
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.22048
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.18892
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.16063
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.13558
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.11375
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.43737
(378.76, 15.86, 284.30) (376.55, 8.79, 248.99) (1.36, 1.29, 1.33) Tools 18.99556
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241291
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420814
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608775
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809004
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025276
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259542
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514083
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234592
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558337
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306508
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74176
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227097
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771441
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38623
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08167
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81125
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67682
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46831
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27576
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44519
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.25634
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.22467
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.19627
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.17112
(378.76, 15.86, 284.30) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 16.14919
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 17.1257
(378.76, 15.86, 284.30) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 17.5589
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.235978
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415761
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604165
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804035
¸(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019907
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253723
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507757
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228594
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551713
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906752
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298507
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732873
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217131
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760305
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37358
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0704
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79847
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65138
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45654
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24614
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06371
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.3763
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.34434
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.31569
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.2903
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.26816
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.40055
(378.76, 15.86, 284.30) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 17.55719
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.230801
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410273
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59974
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799268
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014754
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248138
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927962
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222859
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545446
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899875
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290886
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724423
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207693
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749643
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36155
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05772
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78655
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62696
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44635
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23473
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69925
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.41912
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.38703
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.35825
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.33274
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.31049
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.38784
¦(378.76, 15.86, 284.30) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 17.55889
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225757
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40485
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5955
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7947
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009822
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242795
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923008
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217397
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539511
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893332
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28367
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716378
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198751
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739602
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35017
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04468
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77564
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60545
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43778
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2251
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21053
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.46541
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.43317
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.40425
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.37861
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.35624
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.37893
(378.76, 15.86, 284.30) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 17.56401
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.220848
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.399571
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591205
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790333
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005105
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648594
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918305
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212277
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533897
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887144
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27681
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708785
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190254
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730064
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33937
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03241
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76563
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59396
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43081
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24723
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15511
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.51521
²(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.4828
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.45373
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.42796
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.40545
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.3862
(378.76, 15.86, 284.30) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 17.57255
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216073
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394439
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586431
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786168
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000604
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6445
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913839
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207448
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528597
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881319
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270397
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701653
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182281
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721083
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32924
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02082
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75658
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58355
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4598
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.308
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21742
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.56856
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.53598
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.50675
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.48082
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.45818
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.4388
(378.76, 15.86, 284.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 18.64069
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211432
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389452
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58119
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782202
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393001
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640664
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909693
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202899
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523612
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875809
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264327
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694949
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174742
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712669
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3197
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00992
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74841
½(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51309
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51546
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37103
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28257
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1116
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.59276
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.56335
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.53727
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.51448
(378.76, 15.86, 284.30) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 16.49496
(378.76, 15.86, 284.30) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 17.8603
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206926
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384609
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575971
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778438
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389682
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637065
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905788
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198627
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518934
(378.76, 15.86, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870683
