¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.925999
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269858
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538395
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831608
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153418
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502604
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894588
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327929
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796968
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323943
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921429
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60118
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38657
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1143
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1937
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48459
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02922
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.46398
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.44596
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.43138
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.27494
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.98338
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.88736
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.85759
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.01924
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394247
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588549
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797264
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023395
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270018
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538457
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831676
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152482
€(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502095
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894024
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32496
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793652
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320207
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.917429
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5966
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38126
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10391
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17418
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45125
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98534
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.20644
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.18874
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.56341
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.36334
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.02756
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.93098
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.01373
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.58816
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394666
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588655
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79738
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02352
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270302
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538661
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831899
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151741
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50178
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893675
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322287
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790665
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317099
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913854
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59185
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37651
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29288
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15565
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41907
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94947
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.2948
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.1091
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.598
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.23968
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.07496
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.02089
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.17622
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.46099
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395161
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588863
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797606
ò(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023828
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270714
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539008
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832279
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151198
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501662
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893543
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319912
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788013
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314647
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.910703
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58745
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3723
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2869
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13815
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38816
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91525
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.55558
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.94241
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.69664
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.22775
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.12565
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.17968
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.63923
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.53653
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39573
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589174
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79794
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02432
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27125
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539496
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832814
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150853
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50174
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893629
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317835
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785692
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312556
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907978
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58376
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36865
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28155
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12166
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35842
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88261
(401.44, 14.17, 246.12) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.8281
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.9511
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.56386
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.28248
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.21069
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.3519
å(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.71961
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.66271
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396316
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589585
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798384
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024927
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271911
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540125
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833506
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150705
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502012
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893932
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316055
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783705
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31083
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905679
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58108
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36472
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27684
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30207
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32988
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85158
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.36133
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.06085
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.44868
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.34065
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.36447
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.53113
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.87194
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.05354
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396791
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590097
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798939
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025648
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272695
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540897
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834351
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150753
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50248
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894452
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314574
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782048
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309464
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.903801
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57887
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35872
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27276
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28933
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31001
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82071
(401.44, 14.17, 246.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 17.33692
Ú(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.92105
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.51119
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.42047
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.54701
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.10007
(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.28366
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39736
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590713
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799604
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026485
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273605
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541812
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835353
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150998
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503143
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894801
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313393
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780725
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308459
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90235
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57714
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35335
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26932
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27751
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43227
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78904
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45812
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.69174
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.57732
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.5689
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.73702
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398025
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591428
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800378
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027437
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274584
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542867
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836306
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151441
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504002
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894001
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312506
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779733
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307585
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901325
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57588
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3497
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26651
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26661
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41721
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7588
Õ(401.44, 14.17, 246.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.91693
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.76254
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.65135
(401.44, 14.17, 246.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.76243
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398782
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592245
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80126
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028503
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275682
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544064
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836888
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15208
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505055
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893467
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311915
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779073
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307053
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900722
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5751
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34784
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26409
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25663
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40328
