¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.81052
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2038
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18409
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16681
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15195
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13948
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12941
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12171
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11638
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.004103
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18562
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380793
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592362
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828118
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079338
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354621
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659124
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993479
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364878
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779336
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253469
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789097
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.397312
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09758
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70783
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72323
ò(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85357
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21418
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18964
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16757
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14795
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13075
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11595
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10355
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09353
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08589
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0806
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.989625
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.170183
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364095
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574247
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808065
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057432
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330463
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632524
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964044
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332122
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742685
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211386
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740461
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33769
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02715
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62389
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62395
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59513
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18036
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15592
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13393
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11439
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09726
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08253
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07019
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06022
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05262
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04737
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.975299
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154929
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347598
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556355
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788265
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03581
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306761
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606287
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935025
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299842
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706588
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169965
ï(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.692466
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279968
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961188
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54159
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52678
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51449
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1491
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12474
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10284
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08336
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0663
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05163
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03935
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02943
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02186
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01665
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961121
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139856
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331302
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538683
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768717
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014472
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283375
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580413
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906416
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268035
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671039
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129202
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64303
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226247
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898173
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67531
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4316
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4363
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12037
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09609
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07426
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05485
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03785
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02324
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.011
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00112
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.9936
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98842
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.947096
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124965
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315208
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521235
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74905
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993414
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260308
ñ(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5549
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878221
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236701
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636034
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089088
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594357
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173463
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836323
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60213
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33837
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36046
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09414
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06993
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04816
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02882
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01187
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.99731
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98512
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.97528
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96779
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96265
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933223
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110259
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.299316
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504013
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729536
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972641
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237557
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529747
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850435
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205811
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601573
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049623
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549534
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121609
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.775619
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5304
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24714
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28699
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07038
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04624
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02453
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00524
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98835
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.97383
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96168
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.95188
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.94442
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.9393
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919503
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095737
à(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283627
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487013
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710251
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952149
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215124
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504954
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823057
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175385
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567648
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010798
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505632
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.07067
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.716042
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46007
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1578
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21577
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04907
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02499
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00334
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.9841
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96725
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.95277
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.94065
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93089
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.92346
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.91836
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905938
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.081397
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268138
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470236
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691199
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931938
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193006
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480392
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796086
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145422
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534257
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972609
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462478
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020637
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657577
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39113
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07033
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14682
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03019
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00616
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98456
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96536
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.94855
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93411
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.92203
Ü(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.91229
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90488
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.89981
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.892527
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.067243
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252853
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453682
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672381
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912011
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171204
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456047
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769519
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115963
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501399
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933744
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42006
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.971497
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60021
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08066
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98468
(341.88, 7.24, 370.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0521
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01372
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98973
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96817
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.94901
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93224
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.91783
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90577
(341.88, 7.24, 370.71) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.89606
