¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.03896
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.78491
Ë(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147332
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33217
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53016
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744477
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973483
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221801
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491237
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785432
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112501
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480159
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89594
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.360834
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875654
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460814
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11948
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86737
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73585
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74408
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97003
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41062
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15763
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33524
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.1135
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.09886
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.08854
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.08253
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.08082
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.140257
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324542
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521881
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735504
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963356
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210769
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479149
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772345
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098126
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464332
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878454
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341013
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853987
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.435866
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09098
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83535
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6987
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69817
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91395
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34239
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06551
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22517
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7983
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.40775
¼(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.39723
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.39108
(417.27, 14.52, 251.56) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 22.3893
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13329
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317029
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513736
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726679
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953413
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199942
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467293
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759552
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084024
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448776
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861265
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32157
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832712
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.411441
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06312
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.804
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6624
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6534
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85921
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27594
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97607
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11821
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67516
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99509
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.126432
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309635
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50573
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717821
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943654
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189314
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45567
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747003
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070196
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433489
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844371
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302513
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811833
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387531
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03587
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77335
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62692
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60977
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80581
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21124
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86454
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01431
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53794
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.119683
ª(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30236
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497858
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708997
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934078
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178891
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444278
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734698
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05664
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418475
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827771
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283832
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791348
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364137
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00924
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74337
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59228
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56726
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75371
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14828
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78714
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91347
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40504
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113043
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.295202
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490126
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700343
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924687
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168667
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43312
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722641
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043355
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403734
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811468
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265532
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771256
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341253
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983222
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71406
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55846
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52587
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70292
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08703
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.712
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81558
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27642
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106514
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.288165
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48253
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691856
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915482
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158647
¦(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422193
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710824
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030341
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389262
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795458
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247608
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751554
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318878
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957817
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68543
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52546
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48558
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65341
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02746
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63909
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51834
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15195
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100096
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281248
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475073
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683541
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906461
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148829
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411499
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699254
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0176
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375063
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779746
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230063
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732249
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297013
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933022
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65747
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49326
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44638
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60517
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9716
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56835
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43308
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03151
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093787
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274449
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467752
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675392
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897624
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139213
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401036
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687929
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00513
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361135
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764328
¬(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212893
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713328
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275652
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908829
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63016
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46187
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40826
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55818
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91783
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49977
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35042
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91511
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85476
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.08759
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267773
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460573
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667416
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888973
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129801
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390807
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676847
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99293
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347479
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749203
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196098
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694799
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254795
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885238
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60353
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43128
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37121
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51243
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86557
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43331
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27035
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80256
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70908
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.081507
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.261218
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453533
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659609
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880509
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120593
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380809
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666011
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981004
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334093
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734375
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17968
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676661
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23444
¥(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862245
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57754
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40149
(417.27, 14.52, 251.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33522
