¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(401.06, 14.08, 246.14) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.26973
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.880955
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.992909
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.827342
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.02538
(401.06, 14.08, 246.14) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.11968
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1212
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00745
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97533
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23549
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05905
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22352
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46366
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724443
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0086
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319297
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660399
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.693132
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.611533
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.51813
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.493062
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.46961
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.447752
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.920289
(401.06, 14.08, 246.14) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.15769
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.19478
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.853672
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.834827
ø(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.817777
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.55903
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22005
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10182
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98144
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95033
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05074
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75068
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230855
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471641
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733129
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018068
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329681
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671806
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040777
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.689903
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.58765
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.562345
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.538671
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.516607
(401.06, 14.08, 246.14) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.988915
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03198
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80257
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.424821
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.40198
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.381075
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.508059
(401.06, 14.08, 246.14) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.41466
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11484
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95845
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92867
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97232
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45439
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 5.08963
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 5.065507
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 5.042615
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 5.020915
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 5.000366
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.980973
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.962701
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.945534
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.929444
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.914416
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.900438
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.887498
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.875582
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.864677
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.854775
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.845856
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.837929
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.830969
š (401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.82498
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.819926
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.822674
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.853015
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.950133
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95206
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16961
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 5.001782
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.977651
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.954705
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.93295
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.912323
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.892819
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.874434
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.857119
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.840875
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.825672
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.81151
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.798365
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.786214
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.775062
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.764903
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.755689
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.747455
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.740171
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.733826
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.72843
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.729755
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.748065
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.788224
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.870225
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.949038
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.924951
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.902059
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.880321
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.859727
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.840241
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.821849
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.804529
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.788268
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.773044
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.758832
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.745637
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.733439
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.722225
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.711971
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.702686
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.694353
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.68695
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.680506
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.674975
 (401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.67591
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.690721
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.721853
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.776552
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.886735
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.916097
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.89204
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.869166
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.847438
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.826846
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.807361
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.788966
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.771638
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.755363
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.740119
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.725881
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.712654
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.700411
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.689157
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.678856
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.669512
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.661116
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.653649
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.647111
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.641506
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.642297
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.655484
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.682788
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.728856
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.807714
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.897749
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.873673
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.85078
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.829032
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.808414
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.788898
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.770468
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.753109
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.736794
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.721508
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.707232
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.693965
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.681675
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.67036
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.660007
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.6506
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.642143
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.634619
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.628019
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.622336
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.623064
‹ (401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.635468
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.660963
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.703288
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.772429
(401.06, 14.08, 246.14) (389.09, 7.90, 259.20) (0.81, 2.16, 0.81) Human 4.92569
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218874
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464314
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715446
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988351
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.832334
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.802956
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.775143
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.748868
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.724101
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.700816
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.678992
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.658601
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.639624
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.622045
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.605843
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.591
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.577504
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.565339
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.554497
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.544962
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.536728
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.529788
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.524132
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.519755
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.516654
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.514824
(400.82, 14.10, 246.08) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.9004
(400.82, 14.10, 246.08) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.90123
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213734
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454127
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704439
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976374
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.728802
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.699888
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.672518
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.64666
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.622288
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.599376
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.577899
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.557837
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.539167
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.521872
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.505932
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.491333
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.478059
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.466097
 (400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.455436
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.446064
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.437973
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.431155
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.425601
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.421308
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.418273
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.41649
(400.82, 14.10, 246.08) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.722425
(400.82, 14.10, 246.08) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.723273
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208612
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444077
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693548
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964525
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.752424
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.725161
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.699417
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.675166
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.652382
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.631043
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.611122
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.592604
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.575468
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.559696
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.545271
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.532182
(400.82, 14.10, 246.08) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.520413
