°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07819
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 4.864401
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 4.902396
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 4.999143
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753867
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951886
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165244
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395797
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.185574
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.148553
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.129818
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.11238
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.096227
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.081361
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.067767
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.055473
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.044447
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.034724
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.026315
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.019243
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.013569
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.009346
∏(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.006629
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.005534
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.006236
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.009003
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.014282
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.023029
(342.40, 7.02, 370.17) (337.68, 1.24, 388.95) (0.81, 2.16, 0.81) Human 5.037733
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.54868
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.54585
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.54605
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746934
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944433
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157245
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387107
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636198
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906843
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201999
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525072
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880065
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271509
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695789
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167818
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696003
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29091
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92722
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55771
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20434
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94259
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93244
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.81139
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.7899
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.77155
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.75631
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.74417
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.7351
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.72912
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.7262
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.72635
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740169
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937164
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149377
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378633
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626994
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896861
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191106
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513103
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86692
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254347
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676767
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146605
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672255
ª(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26408
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90695
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50348
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14381
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86226
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80657
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.0005
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.97871
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.96008
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.9446
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.93226
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.92304
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.91692
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.91392
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.91401
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733549
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930045
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141718
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370357
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618016
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887076
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180429
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501419
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854048
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237608
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658175
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125919
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649035
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23787
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88188
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45081
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08503
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79625
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68414
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14347
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.17528
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.15637
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.14064
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.12809
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.11869
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.11245
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.10935
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.10939
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727074
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923087
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134223
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362271
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609222
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877532
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170046
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490013
µ(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841507
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221243
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640065
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105705
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626375
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21233
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8427
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39967
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02794
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73211
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62855
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11261
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.37999
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.36077
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.34479
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.33202
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.32244
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.31606
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.31286
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.31285
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720778
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916288
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126911
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354353
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600663
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868214
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159852
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4789
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82812
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205264
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622341
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085997
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604262
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18739
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82996
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39783
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01697
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70991
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60637
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0816
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.59322
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.57369
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.55744
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.54443
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.53467
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.52814
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.52484
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.52476
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714617
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909687
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119779
≠(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346641
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592298
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859144
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149943
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468034
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813949
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189643
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605061
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066738
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582748
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16308
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79487
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39739
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01651
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70938
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62533
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02469
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.8154
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.79555
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.77901
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.76576
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.75581
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74912
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74571
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74556
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708611
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903197
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112801
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339127
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584141
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850296
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140293
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45745
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800154
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174473
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58823
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048004
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561736
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13941
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76066
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.398
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01718
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71016
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69624
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95326
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.047
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.02679
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.00996
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.99646
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.98629
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.97945
û(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.97592
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.9757
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702736
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896918
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106034
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33179
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57623
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841665
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130898
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447164
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786707
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159621
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571802
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02972
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541256
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11606
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72735
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39965
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01905
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71223
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76905
(342.40, 7.02, 370.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88289
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.28848
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.26792
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.25076
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.237
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.22662
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.2196
(342.40, 7.02, 370.17) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.21595
