¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601202
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687095
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970202
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273901
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448554
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507455
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852681
Ó(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271183
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737523
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262575
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833475
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48363
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22097
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08541
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12441
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34059
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76332
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64358
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94004
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2136
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431903
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692093
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975617
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279087
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608243
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621972
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858065
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276652
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744607
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267521
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.839636
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48916
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.229
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09768
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14087
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35083
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78783
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67328
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97752
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58786
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436456
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697052
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981072
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284319
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613968
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775628
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863482
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283014
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751732
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271694
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845908
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49484
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23719
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11041
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1575
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36136
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81259
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70344
ê(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01568
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86608
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441039
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702061
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986515
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289548
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619693
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971902
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987777
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28941
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758898
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27698
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852288
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50099
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24553
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12651
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17429
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37218
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83758
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73414
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05451
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87846
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445604
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707016
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991952
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294802
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625476
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989192
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13657
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29584
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7661
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282716
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858777
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50838
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25402
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14273
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19098
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38327
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8628
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66718
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.8681
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90068
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.60882
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450179
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711974
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99736
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300091
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631296
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995595
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340674
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381086
ø(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773344
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288547
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865374
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5159
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26369
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15906
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20246
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39489
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88989
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68974
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.63749
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.8831
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.85562
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.83227
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.60761
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.81712
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454719
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716914
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002644
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30542
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63713
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002052
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405301
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523535
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780624
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29447
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.872077
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52355
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27481
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1755
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21414
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40958
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91612
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71274
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 20.81676
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00568
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.08344
(425.15, 14.68, 251.33) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 21.06519
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459251
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721894
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007547
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310764
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643044
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008539
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412476
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750081
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819038
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300488
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.878054
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53133
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28606
í(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19204
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22604
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42453
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93649
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73617
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15131
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0595
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463783
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72681
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012472
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316188
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648923
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015032
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419703
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869199
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969582
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306596
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884278
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53924
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29943
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20747
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23813
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43996
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95714
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76027
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16481
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11428
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468318
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731719
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017421
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321575
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65486
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021596
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42693
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877269
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183607
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312798
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891329
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54728
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31374
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22248
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24937
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46147
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97809
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78498
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17905
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1476
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472833
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736629
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022372
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326996
´(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660834
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028173
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434221
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881812
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367616
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455782
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898489
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55545
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32813
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23754
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2601
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48314
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 14.1583
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 14.04103
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 14.0177
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.99722
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.97954
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.9646
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.9525
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.9431
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.93934
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 14.09863
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477327
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741512
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027357
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332478
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666845
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034745
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441553
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885097
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37127
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.667907
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905763
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56374
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34261
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24832
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27105
(425.15, 14.68, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50499
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.97314
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.90837
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.88416
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.86273
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.84407
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.82817
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.81498
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.80452
(425.15, 14.68, 251.33) (394.72, 8.13, 249.91) (0.81, 2.16, 0.81) Human 13.79927
