¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312628
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44287
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04859
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73691
¿(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54685
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49735
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5778
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41081
(432.98, 15.04, 250.08) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.22863
(432.98, 15.04, 250.08) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.3335
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77008
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435779
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695688
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978937
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28867
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628748
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007472
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434158
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910711
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446291
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05246
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73969
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55905
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52759
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61158
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44146
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38226
(432.98, 15.04, 250.08) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 15.36611
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67196
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6464
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435542
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695459
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97869
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288398
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628425
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009846
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436796
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913683
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449659
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05626
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7391
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54673
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51309
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64012
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4929
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4408
(432.98, 15.04, 250.08) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 16.03638
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.54956
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17806
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435327
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695221
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978427
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288111
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628129
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012175
À(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439376
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916576
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452887
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05996
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73846
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53421
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49837
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61535
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54567
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50078
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53727
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.41146
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.41385
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435093
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694973
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978159
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287806
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629592
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014439
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441912
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919403
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4561
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0636
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7378
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52155
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48346
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59051
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59968
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58858
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.27887
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.63495
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43487
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694716
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977866
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287483
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631598
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016659
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444384
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922175
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459234
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06704
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73712
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50871
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46833
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56564
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65495
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6065
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64152
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.15162
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.76425
À(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434607
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694429
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977556
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287174
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633528
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018839
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446802
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924871
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462264
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0664
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73639
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50431
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45303
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54066
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71154
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65436
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69606
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 17.02953
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.66477
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434334
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694151
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977259
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286825
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635425
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020931
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449147
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927505
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46524
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06574
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73562
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50345
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43535
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51568
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76947
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70365
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75227
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.60384
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.56995
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434069
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693841
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976935
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28834
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637297
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022985
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45145
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930075
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46813
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06507
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73485
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50254
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41417
¿(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49063
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77463
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75438
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81011
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.51337
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.47968
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43378
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693539
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976591
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289984
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639103
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024985
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453681
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93257
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470947
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06434
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73406
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50161
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39301
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46556
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73269
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80655
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86964
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27657
(432.98, 15.04, 250.08) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 18.39387
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433499
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693231
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976257
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291564
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640862
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02694
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455833
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934998
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473685
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06361
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73322
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50065
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37188
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44043
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69005
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86019
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93138
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26505
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68536
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43232
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692909
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975866
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293112
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642567
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028821
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457934
º(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937351
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472929
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06285
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73233
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49966
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36538
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4153
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64777
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91531
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01387
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36126
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63445
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430151
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692566
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976898
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29463
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644178
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03063
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457294
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933294
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468043
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06206
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73144
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49861
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35892
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39012
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60586
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97191
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09827
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45978
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58451
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427942
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692224
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978198
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296069
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643719
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027402
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453337
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928906
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463083
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06126
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73052
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49756
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35255
(432.98, 15.04, 250.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36494
