¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192554
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226233
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600323
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016902
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483546
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009688
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607458
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41405
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32887
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03109
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00483
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571009
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876198
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212619
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585149
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999953
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464486
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988129
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582852
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36432
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42253
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15073
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14511
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559644
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863688
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198791
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569816
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982814
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445187
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96635
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557995
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3139
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36823
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2724
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31087
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548165
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851059
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184825
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554287
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965475
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425732
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944291
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532859
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26281
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30598
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4052
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48264
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536549
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838277
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170714
µ(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53863
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947967
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406103
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922085
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507539
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21113
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2431
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5533
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65827
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524824
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82539
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156434
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522789
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930306
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386242
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899632
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481943
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15882
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17954
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14225
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83791
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512967
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812336
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142031
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506813
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912485
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366233
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876998
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456147
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11825
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04873
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97637
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0216
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497417
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799192
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127498
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490672
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894482
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346006
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854156
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43012
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08841
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91106
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81434
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20949
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481662
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783875
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112807
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474415
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8763
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325617
º(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831137
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403928
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05831
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77635
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65606
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40166
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465792
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766435
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097803
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458013
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858019
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305099
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807959
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377563
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999576
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6531
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50149
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449866
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748882
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078407
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441435
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839588
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284401
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784608
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351007
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936228
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58094
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35046
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33221
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433825
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731234
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058904
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421639
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820986
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263579
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76109
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31175
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873555
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50971
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23582
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15772
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417688
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713511
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039339
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399907
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801001
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242626
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737447
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256819
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811604
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43931
º(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15514
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98767
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401487
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69569
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019649
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378068
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776653
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221518
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713639
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202484
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750365
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36977
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07552
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88685
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385227
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67779
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99989
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356126
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752173
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194992
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666446
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148678
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689793
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30108
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99697
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79615
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72433
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368874
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659813
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980052
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334148
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727655
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167481
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639321
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095516
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629945
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23323
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91945
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70674
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62592
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352469
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641791
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960178
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312081
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703032
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139883
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627338
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060778
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570776
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16624
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84296
¸(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61864
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5289
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335981
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623688
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940203
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289956
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678385
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112249
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599833
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047689
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527467
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10009
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76752
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53181
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43326
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319465
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605531
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920197
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267744
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653682
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084538
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568593
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034763
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513093
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04696
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69312
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44625
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.339
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302874
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587324
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900078
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245513
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628915
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056825
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537308
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02199
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498891
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03109
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62863
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36561
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24609
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286244
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56911
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879997
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223277
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604117
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029042
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506038
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009418
(391.97, 12.40, 326.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484867
