¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.05135
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.10011
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.10197
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.106
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72857
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993974
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28266
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597747
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942922
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322656
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742341
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208472
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729095
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31427
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9766
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73232
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59344
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28115
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25648
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2341
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.214
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.19615
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.18053
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16712
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.15592
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.14692
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.1401
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13546
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13298
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13269
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13456
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.1386
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717574
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982023
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269636
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583508
Ü(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927302
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305436
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723236
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187221
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705328
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28745
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94615
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69744
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5568
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.31654
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2918
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.26935
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24919
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23128
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.21562
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20217
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.19094
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.18191
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.17507
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.17041
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16794
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16764
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16952
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.17358
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706619
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970123
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25668
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569335
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91173
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288297
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704287
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166132
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681664
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26082
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91591
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66279
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52056
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35437
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32955
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.30704
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28681
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.26884
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25313
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23964
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.22838
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.21932
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.21246
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20779
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20531
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20501
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2069
Í(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.21098
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695705
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958304
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243795
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555254
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896306
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27128
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685429
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145124
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658204
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23434
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88589
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62843
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48228
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39469
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.36978
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.34719
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32689
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.30887
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2931
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27957
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.26826
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25918
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25229
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24761
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24512
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24483
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24673
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25082
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68489
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946524
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541252
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880956
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25437
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666716
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124315
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634863
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2081
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85608
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59434
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44288
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43753
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.41253
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38985
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.36948
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35139
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33557
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32199
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.31065
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.30153
Ñ(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.29462
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28993
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28744
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28714
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28905
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.29316
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674065
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934834
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218243
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527322
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865652
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237547
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648105
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103592
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611721
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18202
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8265
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5605
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40384
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48293
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.45784
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43508
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.41463
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39647
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38058
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.36696
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35557
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.34642
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33949
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33478
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33228
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33199
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33391
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33804
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663354
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923218
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20559
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513505
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850512
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220848
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62962
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083057
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588721
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15616
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79714
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52693
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36515
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.53096
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.50576
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48291
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.46238
Ô(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44415
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.4282
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.41452
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.40309
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.3939
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38695
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38222
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.37971
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.37942
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38136
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38551
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652705
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911636
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192981
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499736
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835442
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204248
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611267
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062635
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565926
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13045
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76804
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49368
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32675
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58165
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.55635
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.5334
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.51278
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.49447
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.47846
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.46472
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.45324
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44402
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43704
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43229
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.42978
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.42949
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43144
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43561
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642096
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900136
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180482
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486085
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820463
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187757
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59304
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042389
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543275
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10497
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73918
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46071
Û(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28872
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.63507
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.60965
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.5866
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.56589
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.5475
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.53142
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.51762
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.50609
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.49683
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48982
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48506
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48254
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48225
(341.65, 6.92, 371.97) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48421
