¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(337.02, 7.85, 344.58) (328.56, 1.91, 308.38) (7.08, 2.96, 7.96) Truck 17.21059
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891655
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196952
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538122
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903182
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303876
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74914
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046911
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226064
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414289
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62738
ù(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903233
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19737
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69187
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24497
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89166
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60956
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53176
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71309
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22447
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44267
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61609
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88254
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186966
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528746
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894157
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293831
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737949
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055853
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235403
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424089
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666098
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944322
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24113
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75147
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31784
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96208
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68897
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63564
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82399
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32649
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66844
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86755
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873314
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176849
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519236
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885001
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283693
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726628
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065881
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245861
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442584
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706145
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986856
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29616
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81243
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38557
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03419
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77032
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74193
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9316
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44759
ñ(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73906
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1568
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863989
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167626
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509496
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875698
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273397
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715204
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076927
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257384
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481594
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747496
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03078
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35254
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87479
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45491
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10801
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85364
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84667
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99473
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5715
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53039
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27562
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854616
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158717
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499651
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866368
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263044
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703627
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08905
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270021
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521817
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790183
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07611
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41015
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93854
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51462
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18358
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93901
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92916
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92227
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55731
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49952
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32752
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84511
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149626
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489632
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856883
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252548
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691952
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102216
õ(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308783
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563369
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834255
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12298
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46906
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00377
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56401
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24883
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02647
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01357
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85339
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64021
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66108
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35294
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83554
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140409
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479496
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847335
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241966
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680136
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116439
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349245
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606216
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879717
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17129
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52923
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07047
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61475
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30966
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11607
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09993
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78802
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72521
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8267
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3256
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825856
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131056
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469182
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837661
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231243
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668228
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136807
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390871
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650343
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926584
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22109
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59074
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13866
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66692
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37179
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20781
ç(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18835
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74096
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81236
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.701
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3014
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81612
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121584
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458714
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82792
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220414
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656182
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123185
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433815
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695878
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974864
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27245
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6536
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19371
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72055
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43521
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30254
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27879
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6919
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90168
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52837
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28032
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806325
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111979
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448128
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818072
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209543
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644073
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101664
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440721
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742716
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02463
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32541
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71776
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24378
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77558
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49993
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35864
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37132
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72813
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88067
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53148
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02611
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797243
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10224
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437431
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807396
ª(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198544
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631802
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080414
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436055
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774502
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07586
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37996
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7833
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29518
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83212
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.566
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4147
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46596
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7993
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89439
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64441
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74479
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788269
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092371
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426568
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795356
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187424
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619484
(337.10, 7.72, 344.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059352
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 7.188522
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 7.126807
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 7.079438
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 7.038858
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 7.002781
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.970307
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.940827
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.913992
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.889561
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.867295
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.847125
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.828878
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.813832
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.829485
(337.10, 7.72, 344.13) (340.14, 1.13, 321.45) (0.81, 2.16, 0.81) Human 6.903075
