¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99825
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997316
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42307
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889179
¢(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411808
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00185
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69768
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46988
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36485
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46936
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80691
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39886
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32517
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87642
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.12687
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.10345
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.08457
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.07022
(337.58, 7.24, 384.62) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 23.06038
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.05504
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.0542
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153367
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392457
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652187
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938944
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259492
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612663
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003555
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433941
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901324
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42547
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01733
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7086
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48249
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37952
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48785
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82934
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44042
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35997
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91778
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.03853
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 23.0152
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.99639
(337.58, 7.24, 384.62) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 22.98208
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.97228
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.96695
(337.58, 7.24, 384.62) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 22.96611
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156881
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396261
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656345
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943589
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264594
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618291
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009834
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444883
¢(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913544
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43925
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03293
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71967
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49524
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39441
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5064
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85177
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48243
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39485
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95961
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.95533
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.93207
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.91333
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.89907
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.88929
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.88398
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.88313
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160456
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400146
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660577
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948244
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269712
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623944
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016099
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452528
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925903
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453156
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04868
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73088
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50818
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40944
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52497
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8711
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49132
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39041
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97941
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.87717
(337.58, 7.24, 384.62) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 22.85398
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.8353
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.82109
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.81133
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.80604
(337.58, 7.24, 384.62) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 22.80519
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164036
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404055
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664827
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952881
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274847
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629596
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022382
¤(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459526
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93835
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467134
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06366
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74464
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52571
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43189
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54363
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87973
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50168
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32485
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99639
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.80396
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.78085
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.76222
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.74805
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.73833
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.73304
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.73219
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167682
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407959
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669097
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957564
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279943
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635251
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028654
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466543
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947526
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476329
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07365
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75976
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54682
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45648
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56227
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89166
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51275
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27954
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02464
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.73564
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.71259
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.67061
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.66955
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.65985
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.66492
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.66406
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171335
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41192
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673413
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962205
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285059
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640908
¢(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034949
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473522
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955406
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485195
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08372
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77132
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56804
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48125
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58098
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91377
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5246
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23467
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06645
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.67214
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.64915
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.60728
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.60622
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.59654
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.60159
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.60073
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174998
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415936
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677756
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966889
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290199
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646569
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041207
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480577
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963383
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494167
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09389
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78289
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58947
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50627
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59972
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93609
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53719
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19039
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10907
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.61338
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.59045
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.57196
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.5579
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.54825
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.543
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.54214
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178757
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419983
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682174
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971533
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295306
¡(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652237
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047523
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487574
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971421
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503225
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10415
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7945
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61104
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53143
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61845
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95865
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5505
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14662
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15248
(337.58, 7.24, 384.62) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 22.55931
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.53643
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.51798
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.50395
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.49432
(337.58, 7.24, 384.62) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 22.48908
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.48822
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182495
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424029
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686561
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976196
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30046
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657886
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05378
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494623
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979505
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512336
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11449
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80609
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63278
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55684
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64323
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98144
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56461
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11378
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14316
(337.58, 7.24, 384.62) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 22.50988
(337.58, 7.24, 384.62) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 22.48705
(337.58, 7.24, 384.62) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.46863
(337.58, 7.24, 384.62) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 22.45463
(337.58, 7.24, 384.62) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 22.44502
