¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10573
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26297
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2746
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26165
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36429
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6552
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937879
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16952
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421251
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691931
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984801
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305948
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659675
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050984
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476683
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95044
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466984
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04728
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70557
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44581
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31808
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33928
³(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40567
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44045
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949146
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181752
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434556
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704476
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998515
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321055
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676288
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069447
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500015
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974105
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49212
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0757
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7379
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49229
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36083
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35155
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38386
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41539
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960478
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19403
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446953
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717108
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012376
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336252
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693067
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088035
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523576
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996823
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517582
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10449
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77232
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50403
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35504
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3448
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35594
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39168
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971891
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206417
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458605
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729879
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026313
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351574
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106794
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547419
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019825
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544212
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13915
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8154
·(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51314
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34966
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33852
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32053
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36927
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98337
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218887
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470418
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742711
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040351
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367025
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727074
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125758
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569745
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046988
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578028
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17741
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85903
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5351
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34472
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33277
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28632
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34819
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994895
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231337
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482271
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755666
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05456
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382607
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744296
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147394
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59584
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077415
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612242
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21616
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90313
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55776
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3402
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31811
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25325
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32841
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006481
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242285
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494203
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768689
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06883
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399635
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766109
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172445
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620421
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108243
µ(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6469
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25542
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92385
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58107
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33609
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29027
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22134
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29583
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018119
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253357
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50626
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782139
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086159
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420144
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788814
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197679
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645267
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139249
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681982
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29519
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94515
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60507
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35223
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26342
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19051
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2871
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029807
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264505
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520074
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799307
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104908
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44082
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811674
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223115
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670348
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167389
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717496
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33547
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96707
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62979
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3803
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23755
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1852
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041228
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278596
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535882
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816545
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123833
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461656
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83476
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248724
·(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695714
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195828
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753415
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37624
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9896
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6552
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40793
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23469
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18208
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051333
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293175
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55176
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833879
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142879
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482663
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857964
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271648
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721283
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224508
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789783
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41755
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01273
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67909
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39643
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23184
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17989
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061465
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307755
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567725
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851367
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162063
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503764
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881369
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294777
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747123
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253511
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824181
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43971
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03376
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66957
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38571
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22365
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17867
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07164
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318773
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583832
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86893
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181338
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525044
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904907
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31812
¹(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773167
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282774
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857286
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45855
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02591
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66073
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37574
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21621
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17842
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08179
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329862
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599996
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886618
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200772
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546455
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928645
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341696
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799463
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312326
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890709
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45203
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01865
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6526
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36655
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20955
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17905
(433.37, 13.56, 331.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092009
