¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.16985
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466579
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655818
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859796
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080275
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319279
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57915
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862742
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172147
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482498
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825589
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203344
¡(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62118
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085757
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605181
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01214
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4382
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90401
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41573
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.6742
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.65058
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.62931
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.04521
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.26467
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24303
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.22461
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.20939
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123926
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287751
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463556
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65254
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856267
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076458
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315129
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574628
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85782
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164719
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480038
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818979
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191772
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603654
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0634
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580171
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02669
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45377
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92106
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43442
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.77617
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.7556
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.73739
(349.45, 7.11, 360.73) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.01871
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.09369
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.07249
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.05447
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.03961
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121428
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28512
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460682
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649467
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852945
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072886
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311257
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570414
Ÿ(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853201
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157503
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478844
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817677
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190333
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602067
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059248
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569687
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0193
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4569
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9367
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45478
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02332
(349.45, 7.11, 360.73) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.13963
(349.45, 7.11, 360.73) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.11685
(349.45, 7.11, 360.73) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.09651
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.92934
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.90856
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.89092
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.87641
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11913
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28262
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458031
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646617
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849886
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069545
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307641
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566506
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848291
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150674
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478118
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81689
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189445
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60111
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058138
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568487
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979038
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41297
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88858
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41206
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.9603
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.60504
(349.45, 7.11, 360.73) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.05693
(349.45, 7.11, 360.73) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.03949
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.77137
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.75098
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.7337
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.71952
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116987
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280348
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455585
 (349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64397
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847049
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06649
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304338
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562905
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842384
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144211
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475429
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8166
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189167
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600788
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05779
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533968
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936729
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3707
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84229
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.98286
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.9594
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.93817
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.69627
(349.45, 7.11, 360.73) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.13423
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.61952
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.5995
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.58257
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56871
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115017
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.278244
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453322
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641562
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844434
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063661
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301248
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559566
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836822
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138132
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46874
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816869
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189461
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601097
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058144
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496405
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895859
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33008
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79785
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.99496
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.97147
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.9502
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.67959
(349.45, 7.11, 360.73) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.49159
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.47355
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.45389
›(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.43729
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.42373
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113242
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276328
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451302
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639376
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842059
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061115
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298469
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556413
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83162
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132473
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462517
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817634
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190304
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602016
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059176
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460196
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856507
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28951
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75515
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.00926
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.98571
(349.45, 7.11, 360.73) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 10.9644
(349.45, 7.11, 360.73) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.53364
(349.45, 7.11, 360.73) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.51435
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.33325
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.31394
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.29765
(349.45, 7.11, 360.73) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.28437
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473874
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784228
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127297
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516954
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976764
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498253
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094601
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783005
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58644
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.44102
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.20341
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.14619
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.12688
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.10997
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.09549
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.08341
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.07375
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.06648
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.06159
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.05937
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.10544
Õ(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.29412
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479264
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790178
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133895
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515809
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972449
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493338
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088949
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776441
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40406
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44066
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.30134
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.22529
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.20765
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.19245
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.17979
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.16945
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.16168
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.15628
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.15336
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.15298
(349.42, 7.12, 361.09) (327.90, 1.27, 368.01) (0.81, 2.16, 0.81) Human 12.21842
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484449
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795901
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140243
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522887
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967678
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487898
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082695
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769181
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38715
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4205
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67526
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03838
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53807
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38773
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489428
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801396
(349.42, 7.12, 361.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146339
