¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (432.48, 14.42, 317.47) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.09854
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159703
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488636
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848288
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245893
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684591
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.170446
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709278
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30971
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99158
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77247
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67548
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73142
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97196
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39598
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10491
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15028
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58537
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315579
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573008
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853708
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15688
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485374
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844687
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241899
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680008
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165318
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702657
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30221
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98302
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76263
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66404
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71797
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95533
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37522
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07868
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12819
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5666
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313749
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571016
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851531
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154054
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482129
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841111
›(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237929
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675476
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160249
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696129
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29482
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97461
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75296
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6528
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70475
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.939
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35493
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05296
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10713
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5491
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3119
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569004
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849063
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151223
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478906
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837552
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233983
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670992
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155231
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689707
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28757
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96633
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74344
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64175
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69175
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92298
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33465
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02776
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0871
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53286
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310032
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56697
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846475
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148387
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475699
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834019
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230059
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666558
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150272
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683393
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28043
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9582
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73409
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63088
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67898
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90727
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31485
Ÿ(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00306
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06635
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51788
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308149
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564921
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843884
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145551
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472513
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830507
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226164
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662179
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145372
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677193
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27342
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95021
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72491
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62022
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66644
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89187
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29553
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97887
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04657
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.50417
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306248
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562849
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841291
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142711
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46935
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827016
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222293
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65785
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140532
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.671098
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26653
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94236
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71589
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60974
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65413
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87678
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27668
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9552
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02776
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4917
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304328
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560761
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838696
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139869
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466205
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82355
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218447
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653574
˜(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135546
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665119
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25977
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93466
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70704
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59946
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64205
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.862
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2583
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93205
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0099
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4805
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302392
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558653
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836099
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137025
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463083
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82011
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214631
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649353
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130307
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659249
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25314
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92711
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69835
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58938
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63021
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84754
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2404
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90941
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.993
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47055
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300441
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55653
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833503
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134183
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459986
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816692
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210842
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645185
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125161
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653495
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24663
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9197
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68984
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57949
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6186
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83338
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22298
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88743
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97705
 (432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46184
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298474
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55439
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830905
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131339
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456908
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813302
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207081
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.641071
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120111
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.647832
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24025
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91243
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68149
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56981
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60722
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81954
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20603
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86691
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96206
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4544
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296492
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552232
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828309
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128496
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453856
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809936
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20335
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637015
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115156
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642269
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23401
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90532
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67332
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56032
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59608
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80602
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18956
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84702
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94803
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44546
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294494
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550058
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825712
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125652
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450826
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806594
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19965
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633013
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110297
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636817
¤(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22789
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89835
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66532
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55104
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58517
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79282
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17357
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82778
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93495
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4293
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292481
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547868
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823117
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122812
