¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(441.96, 14.43, 265.68) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.643208
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796212
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087759
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406959
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757861
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145327
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.700226
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.802123
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.908315
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 8.019023
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 8.134481
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64329
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51714
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48504
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61363
(441.85, 14.37, 266.45) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.80834
(441.85, 14.37, 266.45) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.84151
(441.85, 14.37, 266.45) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.87775
à(441.85, 14.37, 266.45) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 14.91707
(441.85, 14.37, 266.45) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 15.03688
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058749
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285866
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532009
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799559
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091405
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410969
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762275
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.217897
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.20871
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.296391
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.38769
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.482779
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.581844
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.68509
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.792723
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.904977
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 8.0221
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97187
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58791
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49771
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89733
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84932
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061417
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288769
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535143
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802986
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09516
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415097
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766817
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.234766
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.207196
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.18123
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.15684
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.134003
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.112693
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.189892
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.282942
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.379888
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.90627
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99279
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61328
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54848
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93706
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89975
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064195
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291739
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538365
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806524
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098997
‡ (441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419309
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771453
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.253139
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.225492
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.199455
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.174998
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.152096
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.130725
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.110865
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.092493
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.229538
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66866
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 14.88682
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 14.90832
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 14.9328
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 14.96027
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95261
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067015
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294775
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.940501
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.935435
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.931533
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423601
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776218
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.273034
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.245306
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.219191
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.19466
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.171689
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.150253
(441.85, 14.37, 266.45) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 7.130332
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56801
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54577
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68996
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 14.98655
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.00848
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.03342
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.06138
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.17341
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069893
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297934
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.883681
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.878455
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.874383
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.871461
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.869685
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.869053
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.869568
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.871226
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.874029
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.877984
ø(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93408
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69907
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58176
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56246
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70902
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.09051
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.1129
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.13832
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.16679
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.20992
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072842
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301123
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.828975
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.8236
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.819368
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.816276
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.814319
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.813498
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.81381
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.815256
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.817836
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.821554
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.826414
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71129
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59592
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57977
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72865
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.19883
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.22171
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.24764
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.27664
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.30873
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075846
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304379
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.776305
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.77079
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.766408
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.763155
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.76103
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.760029
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.760149
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.761394
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.763763
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.767259
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.771884
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7239
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61055
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59768
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74885
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18083
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.33505
û(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.36151
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.39107
(441.85, 14.37, 266.45) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 15.42375
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078918
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.732376
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.725599
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.719953
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.71543
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.712027
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.709741
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.708569
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.708511
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.709565
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.711733
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.715017
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.769525
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73683
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62558
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61623
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76966
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22143
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82677
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82031
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24519
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082066
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.683681
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.67679
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.671018
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.666363
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.662818
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.660381
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.659049
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.658821
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.659695
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.661674
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.664757
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.775153
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75017
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64104
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63536
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79106
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25512
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87737
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86118
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29799
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085262
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.636811
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.629811
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.623924
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.619144
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.615465
 (441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.612886
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.611401
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.611011
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.611715
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.613514
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.61641
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9905
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76385
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65689
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.70483
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.71122
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.72011
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.73149
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.74539
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.7618
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.78075
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.80226
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.82634
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.85302
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.88233
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.9143
(441.85, 14.37, 266.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 12.94896
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088531
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.591702
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.584602
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.578606
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.573708
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.569903
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.567189
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.565562
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.56502
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.565562
(441.85, 14.37, 266.45) (440.94, 7.42, 287.91) (1.28, 0.85, 1.29) Fence 5.56719
