¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7093
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74879
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63286
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61099
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60412
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42228
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31494
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50344
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62161
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63634
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44679
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00543
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59983
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38179
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69055
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932702
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153707
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393128
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653258
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935041
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225818
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543628
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892261
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276379
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707424
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200757
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755339
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38323
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05323
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83221
·(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72506
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71827
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61818
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43793
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27443
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42649
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42991
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42316
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25602
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80821
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39129
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28261
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5795
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956181
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179138
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420708
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683297
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966196
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25981
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580836
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933125
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3215
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763749
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263809
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826488
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4478
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12728
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91737
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81926
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82801
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63388
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45545
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23641
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3523
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26074
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21765
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01663
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61852
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19087
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18253
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77186
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979965
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204839
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448606
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713659
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997797
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294277
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618558
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974644
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367767
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820951
¶(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327999
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89893
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51173
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20279
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00418
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91553
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89069
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6512
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47483
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20085
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28082
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10924
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01951
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78637
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43609
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99821
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07127
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003985
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230821
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47681
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744355
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029848
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32924
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656877
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016775
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419922
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879122
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393298
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972674
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57686
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27973
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09277
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01393
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90794
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6702
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48181
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16772
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21196
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96308
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82847
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5649
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24682
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81302
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96574
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028247
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257094
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505311
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77546
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062321
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364743
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695755
µ(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059549
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472915
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938262
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459694
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03737
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64324
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35815
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18315
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11445
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92664
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69087
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4537
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13703
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.104
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82211
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64426
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35177
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01859
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63509
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86566
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052739
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283648
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534142
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806872
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095286
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400694
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73521
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103524
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52671
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998383
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527251
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09734
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71086
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43806
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27533
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21721
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94678
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71322
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4278
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10875
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97886
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68619
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46659
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1467
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79916
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46413
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77102
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07752
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310468
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563293
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838668
·(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128674
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437194
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775211
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152714
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581375
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059452
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595949
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15839
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78081
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51947
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36939
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27398
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9684
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73726
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40404
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08283
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85814
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5551
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31592
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96429
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63286
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36289
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68169
(376.89, 16.13, 288.10) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 24.16233
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102527
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337562
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592782
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87081
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1625
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474183
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815809
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202612
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636848
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121515
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66194
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22055
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85327
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60242
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46532
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2948
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99152
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.763
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38247
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05926
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79722
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54545
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32061
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91916
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58448
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32582
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59753
º(376.89, 16.13, 288.10) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 23.6935
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12777
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364946
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622536
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903251
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196791
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511672
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857088
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25321
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693196
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18463
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718277
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28378
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92703
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68698
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56316
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.317
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01612
(376.89, 16.13, 288.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76401
