¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.31115
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206011
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07529
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19379
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14065
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52697
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86053
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29392
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09838
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74624
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21518
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.18702
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969441
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190281
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42939
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689069
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972025
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281457
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139271
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58708
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14888
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00338
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09587
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09182
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69576
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23161
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33798
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1128
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77461
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23801
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2171
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965168
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185662
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424385
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683626
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966086
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274954
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142958
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591249
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093336
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931552
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99811
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0441
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64305
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65591
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39926
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12056
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80181
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26077
à(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.24711
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960974
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181131
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419473
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678287
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960262
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268575
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620245
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59536
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094563
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85981
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9006
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99749
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59155
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43952
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2977
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11522
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82781
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28346
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.31319
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.20182
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.35822
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.25024
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.22512
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.25899
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.34313
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.44219
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.55334
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956862
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176688
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414659
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673053
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954552
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262324
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622721
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599456
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095768
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788179
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80338
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95201
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54133
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22682
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58179
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9323
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85259
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30607
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.06708
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.03463
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.1475
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.0882
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.07827
ù(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.07047
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.08779
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.15251
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.23092
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.31345
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952834
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172334
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409941
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667925
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948957
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256197
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625198
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039183
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097033
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716768
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70654
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9076
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49229
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14009
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59422
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85032
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14103
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.31328
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.88121
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.85335
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.96328
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.93535
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.9025
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.89378
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.90609
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.96951
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.04628
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.1271
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948887
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16807
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405321
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662902
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94348
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256814
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627676
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041948
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098314
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648067
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61008
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86427
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44449
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08708
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54507
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77046
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.74977
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.35911
ü(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.70411
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.67908
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.78652
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.75822
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.73343
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.72461
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.73144
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.79363
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.86882
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.94802
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945025
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163898
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400799
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657988
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938119
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258389
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630156
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044714
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508662
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649528
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51402
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74653
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39788
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03542
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24874
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69278
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17834
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.71445
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.53391
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.51156
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.61662
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.58797
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.56452
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.56194
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.56354
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.62456
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.69826
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.77592
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941244
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159814
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396375
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65318
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932875
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25998
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632636
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047481
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511767
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651024
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42655
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62589
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35245
ş(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98506
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95983
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61713
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89203
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23474
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.38112
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.35877
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.45354
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.39791
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.40122
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.40621
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.40213
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.46203
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.53432
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.6105
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937549
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155822
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39205
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648478
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929051
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262044
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635116
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050248
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514875
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652577
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34151
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50644
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30815
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93604
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67817
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5436
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19844
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.93422
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.24874
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.17228
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.29964
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.19414
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.16924
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.23101
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.25454
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.30581
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.37674
(325.31, 7.21, 391.36) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.45152
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933937
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151922
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387825
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643887
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930524
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264278
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637595
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053015
„(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517982
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0418
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27756
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38818
(325.31, 7.21, 391.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26505
