¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34954
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080703
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393235
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736199
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124413
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557369
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040906
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581402
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18668
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88742
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70096
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67037
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85167
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82359
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56794
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3933
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798652
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084899
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397807
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741221
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128139
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561523
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045582
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589643
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20132
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91012
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72726
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69755
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88124
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85703
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63361
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46727
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802401
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089012
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402317
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746182
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131781
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565578
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050126
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594778
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21727
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93263
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75334
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72431
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85659
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89173
·(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67214
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54227
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806133
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093061
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40675
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751084
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135258
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569484
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054487
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599703
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22828
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95239
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77924
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75072
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83198
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92771
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71211
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58691
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809765
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09704
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411135
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755874
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138652
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573213
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058689
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605188
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23906
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96478
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8037
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7767
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80738
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.965
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75353
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78984
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813393
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100984
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415439
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760627
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141876
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576815
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062719
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614428
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24959
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97685
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81777
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79516
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78286
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93894
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79641
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22855
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816923
¸(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104852
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419698
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765296
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146354
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580277
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066587
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623415
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25986
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98872
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83152
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82739
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75976
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91008
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84376
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820415
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108666
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423865
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769901
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151424
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583582
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070743
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632203
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26985
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0002
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84492
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85209
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81472
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88821
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23206
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823832
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112399
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427949
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7744
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156393
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586708
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078316
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640739
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2796
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01146
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85797
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87632
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87021
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95284
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63931
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827219
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116094
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43201
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778815
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161275
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589703
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085644
·(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64905
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28906
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02234
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87111
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90011
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92633
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01685
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65783
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830513
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119669
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435931
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783158
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16609
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592533
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092762
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657124
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2983
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03296
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89079
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9234
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.983
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06244
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60112
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833724
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123216
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439797
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787433
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170809
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602162
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100759
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664949
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30723
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04324
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91005
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94624
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04026
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10859
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54272
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836933
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126674
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443597
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791621
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175426
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614285
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114376
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678125
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31833
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05322
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92889
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96857
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09806
´(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15535
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4826
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79047
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840022
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130066
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447331
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795707
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179975
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626234
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127815
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69333
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33565
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0715
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9473
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99037
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14931
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2027
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.429
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64714
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843055
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133398
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450961
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799715
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188981
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638041
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141036
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708319
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35278
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09122
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96526
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0117
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20424
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25641
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48505
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50501
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846057
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136631
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45451
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803647
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199386
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649648
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154134
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723104
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36967
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11065
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98278
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03247
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27206
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33486
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56518
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43274
´(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848946
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139808
(378.93, 11.42, 323.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458005
