¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(388.10, 12.21, 326.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08907
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478616
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740849
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026646
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33945
·(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692336
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082514
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516165
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000826
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545965
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16346
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86866
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68146
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50575
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42644
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4966
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236475
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477849
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740023
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025738
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338235
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689075
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078941
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512144
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996308
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54087
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15769
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86203
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67381
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45564
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32619
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35179
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235809
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477122
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739249
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024879
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337313
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685873
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075361
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50816
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99186
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535838
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15197
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8555
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65109
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40683
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27021
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26575
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235181
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476445
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73849
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024052
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336419
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682644
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071813
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504209
¼(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987434
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530814
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14631
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84898
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60887
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35888
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21527
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20214
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234576
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475791
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737769
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023275
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335557
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679476
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068295
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500289
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983036
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525858
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14063
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84249
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56744
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31186
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16134
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13976
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233991
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475188
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737106
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022571
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334766
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677579
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064788
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496384
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978657
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52093
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13503
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83605
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52676
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26564
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10846
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08332
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25476
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233508
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474592
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736502
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021859
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334009
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676753
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061272
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492489
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974282
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516003
¸(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12943
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82964
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48682
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22029
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05658
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0288
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19073
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228892
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470515
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733042
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019213
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332269
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675983
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057827
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488628
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969971
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511143
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12389
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80354
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4476
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17581
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00568
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97532
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12792
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222247
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463355
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725231
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010678
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322912
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665818
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04976
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480488
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96174
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502838
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11557
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77896
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41391
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13219
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9558
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92288
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06637
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215688
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456247
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717484
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002222
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313635
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655624
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040922
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470652
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950721
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490389
µ(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10148
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79354
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43028
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14939
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96776
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86082
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99542
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209171
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449167
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709797
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993821
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304452
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646229
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032175
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460885
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939762
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478064
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08744
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78282
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44719
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16852
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98653
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79662
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92017
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80489
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442113
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702166
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98551
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295298
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638358
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023449
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451141
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928858
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465772
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07349
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76686
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46461
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18827
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97636
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75028
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84641
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801052
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435162
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694587
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977225
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286291
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630513
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014763
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441478
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918042
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453568
±(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05963
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75091
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48257
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20863
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96712
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7399
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77412
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79727
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428249
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687075
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969019
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277283
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622731
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00613
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431867
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907244
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441422
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04583
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73514
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50107
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22957
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95885
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73057
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70325
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793546
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421369
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679626
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960894
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268682
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614966
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997504
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422303
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896544
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429331
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03212
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71944
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51028
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25114
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95149
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72233
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63386
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789877
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414599
(388.44, 12.25, 326.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672215
