¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17206
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.69268
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.8176
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.88531
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.87418
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.97052
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.13235
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.56313
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.64119
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.81602
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.74993
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.68712
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.62753
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19862
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42697
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674083
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942387
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234647
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566789
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935268
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34315
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797076
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298727
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850355
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47375
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18369
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02774
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00637
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08915
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.64021
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.65184
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.98147
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.95772
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.69559
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.6782
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.58287
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.42383
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.02932
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.9612
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.89642
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.83494
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196267
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424396
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67134
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93938
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231361
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564033
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932214
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339763
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793285
‹ (421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297269
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848716
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47192
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1816
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02052
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99569
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07659
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.40003
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.37251
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.34751
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.32501
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.11963
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.1009
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.87708
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.59963
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.18187
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.11502
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.05152
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193996
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421935
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.288563
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.256061
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.225101
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.195648
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.167667
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.141132
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.116011
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.092278
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.069907
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.048874
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.029158
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.010738
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.993595
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.977713
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.963073
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.949661
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.1966
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.17446
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.61819
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.60026
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.63023
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.61899
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.61022
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.60393
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.6001
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.59872
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191791
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.201455
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.168105
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.136302
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.106009
 (421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.077193
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.049821
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.023864
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.999294
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.976083
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.954207
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.933643
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.914372
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.896369
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.879619
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.864104
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.849808
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.836715
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.05165
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.02985
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.4684
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.45077
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.83918
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.82766
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.81867
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.81219
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.8082
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.80672
(421.40, 14.55, 252.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189677
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.086005
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.053348
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.022207
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.992548
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.964336
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.93754
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.912131
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.888083
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.865368
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.843962
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.823843
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.804991
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.787384
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.771007
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.755839
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.741868
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.794808
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.91242
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.89094
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.32451
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.30715
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.44521
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.04595
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03671
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03003
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.02589
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.02429
 (421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.009459
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.975935
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.943936
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.913425
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.884366
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.856728
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.830479
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.805592
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.782039
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.759793
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.738834
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.719138
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.700682
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.683451
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.667425
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.652588
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.638925
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.792777
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.77864
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.75748
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.18625
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.17831
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.46091
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.27443
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.26493
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.25803
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.25372
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.252
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.903785
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.870915
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.839542
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.809629
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.781141
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.754049
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.72832
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.703927
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.680844
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.659046
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.63851
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.619213
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.601137
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.584261
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.568569
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.554046
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.540674
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.791012
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.90678
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.84985
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.05339
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.28006
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.347
 (421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.802892
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.770645
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.739866
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.710523
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.682578
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.656003
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.63077
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.606848
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.584211
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.562839
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.542705
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.523788
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.506072
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.489534
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.47416
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.459933
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.446839
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.789514
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.395818
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.94467
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.9257
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.38517
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.01638
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.98486
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.95601
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.706499
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.674844
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.644633
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.615829
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.588404
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.562322
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.537558
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.514083
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.491875
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.470905
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.451153
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.4326
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.415225
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.399008
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.383936
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.369992
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.357161
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.788283
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.394314
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.95914
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.94092
(421.40, 14.55, 252.95) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.49375
(421.40, 14.55, 252.95) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 22.24216
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.614347
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.583255
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.553584
¡ (421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.525297
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.498363
(421.40, 14.55, 252.95) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.472753
