°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
∂(341.88, 7.09, 370.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407393
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.02139
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.01619
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.01529
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395459
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669631
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969783
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314139
¸(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697814
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114979
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581719
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.079896
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594467
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2028
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88483
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55632
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36236
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41604
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20853
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85416
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72528
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99452
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.68536
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.65486
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.62865
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.60671
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.58902
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.57557
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.56634
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.56131
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.56048
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391553
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665363
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965101
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313598
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691953
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108438
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574377
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059808
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571963
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19474
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85397
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52144
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38399
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48619
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32957
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05474
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86573
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.28411
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.25003
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.2202
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.19458
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.17314
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.15586
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.14274
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.13375
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.12887
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 21.12813
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387579
Á(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661019
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962719
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312113
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685954
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101745
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566863
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03984
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55151
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18654
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82352
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48704
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41706
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75843
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45431
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22739
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6622
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.86918
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.83583
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.80663
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.78156
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.7606
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.74371
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.73089
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.72213
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.71741
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.71673
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383535
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6566
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961892
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306581
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.679816
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094896
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559175
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01999
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544198
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1782
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79349
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45313
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44966
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6281
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62001
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3627
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10348
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.47404
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.44137
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.41278
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.38823
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.36772
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.3512
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.33868
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.33013
Á(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.32555
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.32493
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379423
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652107
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960896
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300925
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673541
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087897
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54778
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.000267
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536759
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16971
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76388
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44811
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48176
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69983
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76654
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.502
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37838
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.09744
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.06542
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.0374
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 20.01335
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.99326
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.97709
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.96485
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.9565
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.95205
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.95149
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375245
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64754
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958884
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295147
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667131
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080748
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530168
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980669
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.5292
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15513
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73468
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45352
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51335
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77212
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89712
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64542
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52843
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.73822
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.70682
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.67934
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.65577
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.63608
Î(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62025
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.60827
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.60011
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.59579
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.59528
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370999
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642901
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953542
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28925
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66059
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073451
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512664
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966161
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521519
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12945
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7059
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45877
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54441
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84483
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03144
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14029
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00223
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.39534
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.36452
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.33757
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.31445
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.29514
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.27962
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.26789
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.25992
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.25571
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.25525
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366688
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640529
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948092
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283236
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653917
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06601
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495279
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959269
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513719
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10413
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67754
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46385
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57492
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87901
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16955
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99666
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61176
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.06782
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.03757
Ú(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.0111
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.98841
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.96947
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.95425
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.94276
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.93496
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.93086
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.93045
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.93373
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362315
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638618
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942538
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277105
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647118
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058429
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478009
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952272
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505802
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07918
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65933
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47138
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59473
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89203
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31166
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02332
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69226
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.75479
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.72506
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.69907
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.67679
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.6582
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.64327
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.63199
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.62436
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.62036
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.62
(341.88, 7.09, 370.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.62326
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357878
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633469
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936878
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270859
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640192
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050704
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460858
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945174
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49777
(341.88, 7.09, 370.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05459
