¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.628729
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293855
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657214
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103329
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055625
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588986
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19322
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84265
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57601
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43487
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43422
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61134
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07183
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74133
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23668
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36078
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666623
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885288
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121956
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379752
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661571
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963185
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292174
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165233
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592674
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053081
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5803
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18341
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83331
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55689
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41274
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40834
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58066
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62832
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69099
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16376
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29053
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666211
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88478
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121405
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37915
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660913
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425688
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77614
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162968
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590548
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050727
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571834
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17381
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82436
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53815
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3911
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38303
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55068
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94496
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64141
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08573
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2198
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665833
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884314
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120898
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378598
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105214
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423956
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774211
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1608
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588669
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048652
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563581
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16443
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81583
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52667
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36995
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35832
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5214
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90975
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82023
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00869
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14863
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66549
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883887
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199052
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81261
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103671
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422296
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772365
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158791
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586947
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04673
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560518
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15527
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80768
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5174
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34932
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33422
›(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49284
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87544
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22181
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93266
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.05429
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665177
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287236
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539748
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811321
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102279
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420732
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770655
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156902
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58531
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045053
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558615
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14634
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79992
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5086
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32919
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31065
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.465
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84198
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64331
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8598
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95265
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053424
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285873
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53824
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810094
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100923
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419267
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769076
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155107
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583312
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043582
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556989
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13766
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7926
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50022
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30976
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28763
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42898
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80934
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65601
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80303
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86162
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052193
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284535
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536802
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808962
ª(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099716
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417927
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76757
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153487
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581522
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042319
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555584
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13268
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78564
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49233
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30069
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25572
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39003
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77757
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60412
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73732
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78138
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051008
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283257
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535394
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807915
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098564
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416667
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766193
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151986
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579833
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04126
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554391
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13135
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77913
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4849
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29214
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22445
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35314
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74664
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.553
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83888
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.70078
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049846
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282024
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534076
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806956
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097555
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41553
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76494
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150592
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578277
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040428
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553464
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13031
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77297
¦(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47792
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28413
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1939
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31708
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71654
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50266
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14536
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61917
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048762
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280855
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532746
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806111
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0966
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414506
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763787
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149304
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576854
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039828
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552782
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12655
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76726
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47139
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27663
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17557
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28185
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68133
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45308
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47112
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53399
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047695
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279679
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531498
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805309
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095746
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413559
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762776
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148175
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575615
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039419
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549239
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12043
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76191
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46532
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26966
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16975
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24733
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6342
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40427
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8108
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44866
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046666
²(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278571
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530294
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804423
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094975
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412724
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761874
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147152
