¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25929
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631627
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026121
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445437
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742793
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09543
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47666
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89005
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18561
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55232
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23125
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71409
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97321
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85859
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05183
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34535
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247318
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423429
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612904
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816901
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034317
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677818
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946843
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231347
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541715
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881467
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249703
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607573
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999787
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332541
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587386
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959662
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3303
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73168
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95318
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30662
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69245
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5115
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01672
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.922
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08548
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16848
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238685
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414162
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602931
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806513
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415017
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664741
¢(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932362
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21562
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524531
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862672
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228372
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584331
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974274
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223492
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454721
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828703
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18917
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57926
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73078
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07177
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43413
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23585
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80819
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96646
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12295
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99882
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23022
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405076
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593156
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795966
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40323
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652017
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918249
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200262
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507787
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844321
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20772
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561777
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904856
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118204
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34386
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66221
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05317
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43248
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51784
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84708
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19672
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58994
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60785
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00674
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16432
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83617
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221927
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396175
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583579
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162947
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391741
©(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639525
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904497
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185305
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491491
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82646
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187736
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539969
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808019
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016438
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236838
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500514
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912404
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29106
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6908
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63201
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96964
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32851
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12998
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05041
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20962
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68027
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94328
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213803
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387457
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574202
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152509
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380484
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627345
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891129
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170764
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475576
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809072
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168446
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518896
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714436
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918126
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133467
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36129
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743116
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15476
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54359
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42603
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75237
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09892
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4966
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71828
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04134
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53094
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6751
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205852
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378924
±(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931942
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142349
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36952
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615444
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878053
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156602
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460131
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79213
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1498
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435067
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623902
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823141
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033621
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256235
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580592
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00101
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40178
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1978
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54435
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87936
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23545
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03491
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94679
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38803
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49428
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198069
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727987
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922736
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132442
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358792
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60384
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86537
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142802
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445091
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775675
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131766
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351539
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536381
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731319
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937197
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154778
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424538
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830765
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26524
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71642
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3162
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6692
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01338
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41356
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54142
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25135
³(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190456
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719609
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913754
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122746
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34833
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592505
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853044
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129395
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430486
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759695
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098865
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270721
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451765
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64259
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844008
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056831
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282061
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667446
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09715
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52229
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09542
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44101
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80097
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15495
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9517
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12073
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531289
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711454
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904995
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113297
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338139
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581455
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84106
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116373
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416293
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744168
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061349
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19248
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369862
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556787
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753956
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962294
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18255
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510639
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925963
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38131
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58005
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21767
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57273
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94015
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3418
¸(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27886
