¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
” (394.17, 14.88, 307.74) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.110301
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.057628
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.032239
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.00807
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.985108
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.963314
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.942679
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.923156
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.904742
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.887427
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.871167
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.855967
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.8418
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.828655
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.816514
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.805372
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.795213
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.787554
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.791775
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.810144
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.845637
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.906923
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.037524
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.027932
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.002764
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.978817
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.956052
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.934453
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.913997
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.894666
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.876422
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.859271
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.843175
™ (394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.828125
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.814101
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.80109
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.789082
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.778075
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.768034
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.760662
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.764491
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.78124
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.813156
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.866161
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.960208
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.012783
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.987754
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.963932
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.941294
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.919819
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.899481
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.880257
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.862129
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.84508
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.829081
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.814122
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.800201
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.78728
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.775361
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.764427
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.754469
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.74724
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.750901
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.766934
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.797307
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.847064
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.931267
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.010398
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.985435
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.961677
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.939104
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.917695
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.89741
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.878247
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.860175
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.84318
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.827245
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.81234
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.79847
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.785603
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.773734
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.762852
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.752946
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.74575
œ (394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.749391
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.765343
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.795566
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.844968
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.928253
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.020517
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.995558
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.971812
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.949246
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.927842
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.907572
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.888417
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.870361
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.853383
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.83746
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.822583
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.808722
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.795885
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.784037
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.773175
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.763296
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.756029
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.75981
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.776291
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.807657
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.859502
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.949826
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.04425
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.019236
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.99543
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.97282
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.951375
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.931071
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.911893
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.89381
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.876802
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.860857
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.845963
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.832098
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.819251
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.80741
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.796551
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.786675
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.779228
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.783319
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.801169
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.835452
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.893866
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.008904
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.084762
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.059624
— (394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.035719
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.013002
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.991477
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.97108
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.951827
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.933672
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.916605
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.90061
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.885665
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.871772
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.858889
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.847014
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.836144
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.826267
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.818533
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.823264
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.843883
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.884676
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.96049
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.150127
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.124814
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.100746
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.07788
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.056202
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.035678
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.01631
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.998054
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.9809
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.964823
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.949831
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.935869
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.922953
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.911052
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.900173
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.890286
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.882101
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.888299
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.9157
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 4.975736
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.271846
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.246433
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.22225
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.199328
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.177606
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.157059
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.137713
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.1195
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.102395
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.086396
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.071514
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.057677
£(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.044907
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.033206
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.022549
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.012896
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.004305
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.017684
(394.09, 14.81, 307.72) (411.43, 8.42, 315.86) (0.81, 2.16, 0.81) Human 5.123736
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662194
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151974
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785306
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588276
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55184
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45229
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49352
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34042
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60703
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6178
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70977
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02313
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38155
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66809
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37591
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13841
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92065
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4029
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87384
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36361
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627751
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112775
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722126
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508864
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4823
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37012
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36626
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27171
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51923
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51226
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63029
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88726
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.30091
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5261
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36197
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12346
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82067
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25862
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71844
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20158
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592873
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073126
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658422
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432796
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37397
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2876
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24008
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19631
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41793
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4077
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54838
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77563
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22082
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34937
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35057
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03089
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57103
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08592
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5689
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04573
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54713
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557597
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033051
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594176
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356297
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26891
(394.09, 14.81, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18201
