¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.353857
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.187618
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.309829
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.439022
(331.65, 7.36, 368.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.448496
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.835173
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.987985
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.42342
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.39495
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.47597
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.62968
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.1545
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.00164
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.98575
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.02206
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.15615
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.80711
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.13488
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.109169
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.084701
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.061447
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.077158
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.103109
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.130329
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.158854
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.197378
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.320088
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.449821
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.788677
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.846787
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.998948
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.48307
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.45446
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.53202
ì(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.67908
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.22068
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.06384
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.04788
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.08336
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.21868
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.86984
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.150443
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.124653
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.10011
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.076786
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.090198
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.116336
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.143751
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.172475
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.207752
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.330995
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.461302
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.801641
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.859956
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.011093
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.5459
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.51716
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.59096
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.73082
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.29051
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.12935
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.11332
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.14786
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.28447
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 15.93593
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.167112
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.141238
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.116615
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.093214
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.104119
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.130457
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.158082
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.18702
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.218748
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.342555
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.473473
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.816145
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.874693
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.02443
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.61199
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.58311
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.65285
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.78492
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.36408
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.19827
å(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.18215
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.21563
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.3536
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.00545
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.184905
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.158942
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.134232
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.11075
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.118934
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.145487
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.173334
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.2025
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.233025
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.354775
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.486339
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.832204
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.89101
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.038964
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.68141
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.65237
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.71775
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.84144
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.44147
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.27066
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.25445
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.28672
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.42614
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.07847
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.20384
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.177782
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.15298
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.129411
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.134655
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.161438
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.18952
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.218932
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.249708
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.367661
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.499908
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.849833
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.90892
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.054703
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.75424
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.72505
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.78574
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.90175
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.52278
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.3466
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.3303
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.36124
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.50217
ê(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.15506
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.223937
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.197776
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.172879
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.149219
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.151293
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.17832
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.206653
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.236324
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.267368
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.38122
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.514187
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.869042
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.928441
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.071659
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.83056
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.8012
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.85688
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.97421
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.60811
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.42618
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.40979
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.43924
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.58177
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.2353
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.245218
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.218949
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.193949
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.170192
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.168864
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.19615
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.22475
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.254696
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.286024
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.395458
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.529184
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.889853
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.949589
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.089838
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.29592
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.10998
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.93125
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.04997
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.69758
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.50949
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.49301
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.52083
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.66504
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.31927
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.267705
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.241322
ë(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.216214
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.192354
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.187381
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.214941
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.243823
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.27406
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.305688
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.410382
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.544907
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.912278
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.972379
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.109253
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.41644
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.24368
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.80857
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.1291
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.79129
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.59664
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.58005
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.60608
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.75206
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.40706
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.291423
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.26492
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.239698
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.215728
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.206861
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.23471
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.26389
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.294436
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.326382
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.426002
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.561365
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.936343
(331.65, 7.36, 368.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.996834
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.57159
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.54182
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.38315
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.77098
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.21168
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.88938
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.69046
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.67102
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.69511
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.84294
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.49876
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.316397
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.289768
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.264426
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.240342
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.227318
å(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.255473
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.284968
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.315839
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.348121
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.442324
(331.65, 7.36, 368.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.578567
(331.65, 7.36, 368.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22571
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.45435
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.42875
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.44856
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.5554
(331.65, 7.36, 368.89) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.85824
(331.65, 7.36, 368.89) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.29782
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.99197
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.79044
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.76603
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.788
(331.65, 7.36, 368.89) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.93778
(331.65, 7.36, 368.89) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.59446
