¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(365.78, 9.94, 328.70) (364.58, 1.36, 363.47) (0.81, 2.16, 0.81) Human 21.6289
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7657
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16471
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82666
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70896
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82348
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539821
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760015
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999659
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261999
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57416
¬(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889511
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218091
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58113
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100595
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526538
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020139
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533053
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80008
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59491
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4357
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41077
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54007
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84882
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27963
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96563
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77711
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94258
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548213
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769134
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009601
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272259
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582273
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902141
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232008
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596543
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106833
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533472
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009366
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533769
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85185
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64441
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49278
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47729
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62784
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93388
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4043
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10137
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83136
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07577
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556633
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778286
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019578
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283179
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590309
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914898
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24607
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612116
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113281
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540642
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017382
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19729
Á(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90429
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69472
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55084
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54503
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71344
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02695
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53196
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25015
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88826
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24457
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565083
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78747
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029593
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294141
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59827
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927783
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260274
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627852
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119943
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548048
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025665
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24362
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95741
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74585
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6099
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61399
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79496
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13592
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65264
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4231
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98954
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41807
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573558
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796682
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039641
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30514
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606148
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940792
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274619
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643747
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126816
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555689
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03421
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2905
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01124
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79781
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66994
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68417
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87803
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24743
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77397
º(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55538
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08766
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5504
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582059
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805924
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049722
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316177
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613945
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953923
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289103
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6598
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133899
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.563565
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68613
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.338
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06576
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85064
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73102
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75558
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96267
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34089
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9143
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66014
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08922
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58903
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590584
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815193
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059834
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327251
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621655
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967178
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303725
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676006
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135995
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571678
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718184
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37529
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12097
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90431
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79311
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82826
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04885
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43419
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06748
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76821
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09354
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5681
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599129
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824485
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069974
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338358
¿(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632924
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980554
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318482
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692368
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108179
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.580025
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750535
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41226
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17272
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95881
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85623
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90218
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13661
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52942
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17888
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80213
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10059
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54264
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607697
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833803
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080142
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349496
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645176
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990249
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333376
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708885
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126596
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198322
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783145
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44958
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21251
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01417
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92038
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97737
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2218
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58555
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24988
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81074
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1104
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5205
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616282
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843141
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090336
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360663
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657463
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998541
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348401
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725553
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145186
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227288
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816069
Ò(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48722
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24877
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05816
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98559
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05387
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30475
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62598
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32229
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81326
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1885
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50175
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624885
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8525
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100553
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371859
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669779
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006732
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363559
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742369
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163948
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256491
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849203
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52522
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28545
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10044
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04691
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13168
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38926
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66771
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38294
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81553
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19804
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72845
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633502
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861876
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11079
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38308
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682128
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014815
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378845
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759333
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758792
