¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.78115
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764749
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994384
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244344
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517379
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816773
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14646
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512651
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923043
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383156
«(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901846
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481749
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13338
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88346
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77017
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82652
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10684
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79794
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81832
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46834
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767781
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997679
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247936
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52131
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821094
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151227
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517877
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929068
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.389926
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909505
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491017
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.144
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89574
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78335
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74411
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12693
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82284
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84719
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50952
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77082
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000982
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251536
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525251
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825424
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156007
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523109
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935091
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396695
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917161
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50034
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15468
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9081
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60905
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76066
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14707
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84776
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.86584
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.85166
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.84083
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.83341
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.82944
æ(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.82918
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.83273
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773863
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004291
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255143
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5292
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829765
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160798
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52838
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941112
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403459
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924815
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509722
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16543
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65923
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62293
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77724
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16719
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.71929
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.64889
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.62915
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.61229
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.59834
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.58731
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.57913
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.57385
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.58861
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.75833
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776914
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007606
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258759
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533156
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834112
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165596
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533764
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947125
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410216
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932466
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519151
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87564
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67071
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6368
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7938
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18731
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.67837
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.61478
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.59355
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.57526
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.55988
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.54739
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.53779
é(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.53103
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.54327
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.67868
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779968
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010925
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262379
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537119
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838465
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170403
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539142
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953132
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416967
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940107
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528634
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88566
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68231
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65068
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81038
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20743
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.78098
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.69622
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.67312
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.653
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.6358
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.62154
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.61015
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.6017
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.61651
(329.92, 7.43, 375.13) (333.60, 1.45, 344.40) (0.81, 2.16, 0.81) Human 14.82661
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783028
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014249
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266006
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541088
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842827
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175219
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544513
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959133
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423712
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947741
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20146
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89579
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69403
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66456
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82693
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22758
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94764
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.96155
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.91328
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.8931
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.87606
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.8621
ò(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.85132
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.84369
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.84542
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.96457
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786089
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017579
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269636
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545064
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847197
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180042
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549875
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965122
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430446
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583979
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21037
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90601
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70581
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67839
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84351
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24772
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97257
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 16.1302
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 16.05142
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 16.02807
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 16.00812
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.9913
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.97771
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.96737
(329.92, 7.43, 375.13) (333.14, 1.48, 343.11) (0.81, 2.16, 0.81) Human 15.96969
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789155
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02091
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27327
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54904
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851571
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184873
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555229
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971103
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029489
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591697
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21939
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91634
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71772
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69225
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86005
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26781
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99755
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05789
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 20.64277
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 20.63491
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 20.65203
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 20.67321
ê(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 20.69847
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.36676
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.76755
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 20.58828
(329.92, 7.43, 375.13) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 21.9053
(329.92, 7.43, 375.13) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 21.91229
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792222
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024245
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276906
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553023
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85595
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189707
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560572
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537152
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036335
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599448
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22848
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92671
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72971
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70607
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87656
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28789
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0225
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0892
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78885
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99052
(329.92, 7.43, 375.13) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.99412
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795292
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027582
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280547
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557008
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860328
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194544
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097197
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543229
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043143
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607177
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23759
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93718
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74183
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71988
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89307
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30795
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04747
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06718
