¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(370.75, 7.08, 352.78) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.03748
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0581
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776212
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998923
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240764
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504241
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792332
ã(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108574
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45723
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843457
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273578
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755415
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298769
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91609
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62342
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44181
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39944
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5223
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85781
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58103
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41835
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.17205
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0816
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771645
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993973
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235381
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498369
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7859
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101501
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449415
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83478
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263889
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744533
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286458
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902048
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60726
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42302
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37733
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49853
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83717
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54129
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41401
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14113
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10618
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767121
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98907
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23005
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492553
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77953
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094496
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441678
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82619
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2543
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733759
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27427
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888154
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59128
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40445
ì(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35547
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47505
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81573
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50206
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41015
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11089
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62764
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76264
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984213
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22477
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486792
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773223
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087562
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434017
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817688
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244809
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723099
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262216
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874413
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57547
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38607
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33386
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45186
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79349
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46332
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40676
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08134
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.58086
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758203
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979405
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219542
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481089
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766979
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080696
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426435
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809272
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235417
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712552
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250291
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86082
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55984
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36792
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31251
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42896
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77048
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42508
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49166
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05247
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5351
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75381
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974645
ü(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214367
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475447
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7608
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073903
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418934
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800948
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226129
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702122
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238497
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847383
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54439
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34997
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29141
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58553
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84635
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38734
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44377
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.0243
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.49035
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749464
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969935
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209248
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469862
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754686
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067183
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411515
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792715
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216942
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691808
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226837
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834096
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80656
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09699
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09863
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28419
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70907
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45349
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46613
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9968
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.44661
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745162
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965274
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204183
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464338
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748639
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060537
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404176
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784572
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207857
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681611
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215313
¿(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48371
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22354
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07827
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07668
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25799
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67733
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41428
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58835
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.97
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40388
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740907
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960664
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199172
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458874
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742658
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053963
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39692
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776522
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198878
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88555
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825072
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46988
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20766
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05981
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05497
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23216
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64604
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37562
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53935
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3236
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36215
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7367
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956106
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19422
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453473
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736747
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047468
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38975
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768568
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7427
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246093
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813034
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45622
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19194
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04157
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03354
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20665
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61519
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33747
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49107
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26054
Ê(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.61626
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73254
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9516
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189322
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448133
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730904
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041047
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382663
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284431
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733342
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235593
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801165
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4427
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17643
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02358
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01241
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1815
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58472
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29989
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44353
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19842
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728428
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947147
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184484
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442858
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72513
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034703
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873401
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276141
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724099
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225224
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789452
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42935
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16113
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00581
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99158
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15667
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55471
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26285
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39666
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13731
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724366
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942747
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179702
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437646
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719427
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502743
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86602
(370.75, 7.08, 352.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267956
