¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.535917
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612712
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991466
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433276
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955596
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548898
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14576
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70986
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36776
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07337
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85958
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69907
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.618
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67234
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8942
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5795
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17652
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63079
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72729
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92876
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22386
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4929
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77644
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612736
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991448
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426266
¸(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947676
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539845
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07402
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61246
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26943
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00507
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79506
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61522
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52232
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56213
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76588
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38042
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10914
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56375
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7518
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94125
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40557
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68317
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97209
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612427
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991129
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418728
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939135
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530092
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00325
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52424
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16095
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89197
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71999
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53256
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42802
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45363
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6538
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2284
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04418
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49855
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77901
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99304
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59182
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8739
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611803
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990462
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41061
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929951
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470041
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933449
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44671
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05429
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77052
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58858
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45297
³(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33512
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3468
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55065
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08909
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99747
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43516
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80891
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0479
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78543
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610943
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98947
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40934
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920137
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407709
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864616
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37031
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94942
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65128
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45185
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44794
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2618
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24166
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44869
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95165
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85692
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38478
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85375
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1059
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98668
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60972
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988111
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407861
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909716
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346162
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796701
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.295
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84889
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53418
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34306
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44323
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25651
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17767
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34798
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82284
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69081
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34536
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0256
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18616
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600544
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984494
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405987
´(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881647
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285479
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729741
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2208
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76625
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41922
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25012
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43889
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25162
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17209
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28724
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70434
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52722
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30759
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24902
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43316
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5895
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972249
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397377
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827076
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225587
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663747
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14768
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68483
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30633
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15742
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39364
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24708
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16694
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25938
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64201
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3662
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2714
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47964
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65477
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578159
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959695
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383387
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832324
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203314
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608816
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07563
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6047
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1955
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06501
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28119
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2429
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16224
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23171
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6094
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22794
¶(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40409
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71766
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80628
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566521
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94676
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368978
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819586
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209475
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615537
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0611
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55216
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1066
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9729
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16932
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23915
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15797
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20689
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57293
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09882
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2855
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92237
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96307
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554594
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93357
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350353
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797152
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215797
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622465
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06874
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56054
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10515
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88113
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05806
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23575
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15411
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20246
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51512
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97136
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12528
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06016
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542391
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920049
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330029
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774528
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222296
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629556
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0765
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56917
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11106
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78976
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94743
µ(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23239
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15068
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19855
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45818
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89376
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97913
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15011
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529927
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906233
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309513
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751647
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228909
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636802
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08449
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57797
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11271
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69883
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83753
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20571
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1389
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19014
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40214
(433.76, 10.53, 361.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.828
