¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2612
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.410241
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.408759
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.408915
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58967
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994741
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239105
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505589
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797199
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117659
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471322
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856608
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278446
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.525683
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.510887
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.497795
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.486397
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.476679
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.468633
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.462248
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.457521
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.454448
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.453024
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.453248
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36252
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985392
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228945
ê(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494468
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785026
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104249
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456506
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84226
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262462
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.571826
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.557019
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.543929
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.532537
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.522837
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.514816
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.508469
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.503785
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.500766
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.499403
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.499698
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13965
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976074
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218801
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483375
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772861
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090861
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441702
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827974
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246542
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.620116
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.605303
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.592212
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.580832
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.57115
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.563158
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.556848
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.552212
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.549247
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.54795
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.54832
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92099
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96676
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208658
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472308
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760738
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077512
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42694
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813755
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230733
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.67061
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.655789
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.6427
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.631331
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.621671
î(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.61371
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.607438
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.602854
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.599949
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.598722
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.599171
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70642
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957457
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198533
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461272
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748625
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064194
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412199
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797894
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214972
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682423
(420.32, 14.94, 246.60) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.708538
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.775093
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.733134
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.693259
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.672501
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.666268
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.661732
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.65889
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.657736
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.658269
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.758808
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948187
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188461
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45025
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736555
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050902
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397511
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781585
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199329
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668653
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.769649
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.756558
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.745207
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.73559
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.72769
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.721504
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.717026
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.71425
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.713175
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.713796
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.025106
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93893
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178385
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439246
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724493
ï(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037639
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382865
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7653
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185282
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654949
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.82715
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.814065
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.802732
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.793139
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.785278
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.779142
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.774723
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.772018
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.771027
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.771742
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.774169
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929667
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168323
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428297
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712487
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02441
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368256
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749096
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173106
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641281
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.887112
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.874034
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.86272
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.853157
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.845337
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.839252
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.834899
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.832271
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.831364
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.832178
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.834718
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920461
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158284
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417353
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700528
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011238
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353712
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732925
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149023
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627674
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.949609
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.936538
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.925242
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.915712
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.907937
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.90191
í(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.897624
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.895074
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.89426
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.895182
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.897836
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911936
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148286
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406432
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688569
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99811
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339211
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714493
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125971
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600799
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.014714
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.001653
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.990382
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.980886
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.973159
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.967192
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.962976
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.960514
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.959798
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.960828
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 8.963608
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90409
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138339
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395574
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676655
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985034
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324746
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695693
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105025
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573985
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.082513
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.069466
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.058219
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.048762
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.041085
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.03518
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.031045
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.028671
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.028058
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.029207
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.032116
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8963
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128408
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384737
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664806
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971983
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310186
ò(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677006
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084243
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547311
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077089
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.140059
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.128839
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.119425
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.111802
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.105968
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.101912
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.099636
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.099133
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.100403
(420.32, 14.94, 246.60) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 9.10345
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888543
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118499
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373929
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652983
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959004
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293398
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658432
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063565
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520763
(420.32, 14.94, 246.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047085
