¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (420.21, 14.38, 317.23) (404.17, 8.91, 306.93) (0.81, 2.16, 0.81) Human 3.232562
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88521
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77579
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83482
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01272
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14061
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55767
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81239
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96749
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.794
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53824
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34495
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31511
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658337
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036973
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456779
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815187
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197577
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69603
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31367
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01764
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92791
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00136
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21305
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41214
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86496
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02665
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2111
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07187
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83805
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66944
·(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325743
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670009
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049954
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471173
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857573
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243898
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799893
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43167
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15291
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07413
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17141
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41904
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69313
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17807
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24724
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45444
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31646
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07379
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89419
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336164
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681517
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062697
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48535
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900501
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335595
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90568
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55211
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29114
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21939
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34493
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60892
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8712
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25624
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31029
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50167
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30484
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0613
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88064
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34642
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692823
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07517
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499275
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944015
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430886
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01345
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66903
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38949
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28833
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38203
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66262
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93474
´(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25168
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35315
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45488
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27409
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05162
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99124
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356492
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703931
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087479
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512932
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985009
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485635
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04717
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6815
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40376
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31211
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41033
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69161
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99833
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24771
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39736
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39732
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21144
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04479
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94342
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366343
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712306
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093468
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515974
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986929
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49519
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05784
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69367
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42454
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3352
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43782
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7149
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06203
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24427
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4429
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3423
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15161
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03591
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367866
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713466
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094743
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517399
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988505
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504458
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06834
¯(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70556
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44906
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3576
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46451
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73736
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12577
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24142
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48982
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28977
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16882
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19517
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87781
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905616
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714385
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095751
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518535
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989757
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513533
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07856
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71714
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4731
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38361
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49039
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75898
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13827
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23911
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71341
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62159
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62422
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48758
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03936
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906066
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715065
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096508
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519374
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990696
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519182
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08847
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72843
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49669
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41119
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51009
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77974
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1744
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37192
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10715
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0535
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97892
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7912
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20205
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906316
»(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231845
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097013
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519917
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991327
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519899
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09814
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73939
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51975
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43818
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52667
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79962
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30613
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52438
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51744
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49931
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27051
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10645
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40427
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906359
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231081
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097282
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5202
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991617
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520253
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10754
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75006
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54236
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46458
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54249
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81865
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41538
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67977
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.79785
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.70355
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.67815
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.65604
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.63728
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.62181
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.60963
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.61389
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.82147
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906202
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230151
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589615
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520205
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991608
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520226
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11664
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76822
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56441
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47714
Ã(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55757
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83674
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44881
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93103
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.70692
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.63305
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.60945
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.58916
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.57217
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.55845
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.548
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.55162
(420.13, 14.40, 316.95) (391.14, 8.69, 300.60) (0.81, 2.16, 0.81) Human 16.69737
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905841
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229044
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588389
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519907
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9913
(420.13, 14.40, 316.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519855
