¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678669
¹(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46395
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724748
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008927
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319643
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662521
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048949
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478184
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957624
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496507
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10642
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79451
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55679
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43441
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.27966
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.25155
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.22614
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.20339
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.18329
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.16581
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.15094
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.13866
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.12896
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.12183
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11726
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11526
(332.60, 7.34, 376.16) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 13.06939
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469167
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730447
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01511
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326439
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66823
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052831
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482487
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962461
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501942
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11261
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80285
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56596
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43688
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.27472
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.24662
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.22122
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.19848
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.17838
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.16091
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.14604
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.13377
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.12407
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11694
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11238
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11037
¶(332.60, 7.34, 376.16) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 13.06453
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474377
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736092
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021281
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333227
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675693
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056616
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486746
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967198
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507275
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1187
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8112
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56811
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43941
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.27236
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.24427
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.21887
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.19614
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.17605
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.15858
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.14371
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.13144
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.12174
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11461
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11005
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.10804
(332.60, 7.34, 376.16) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 13.06217
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479577
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741786
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027472
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340003
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683146
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061633
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490931
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971889
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512571
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12471
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81613
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57029
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44192
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.2726
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.2445
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.2191
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.19637
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.17628
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.1588
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.14394
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.13167
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.12197
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11484
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11028
²(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.10827
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.0624
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484795
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74743
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033663
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346745
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690596
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069893
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495053
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976527
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517806
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13065
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82598
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57249
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44444
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.27541
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.24731
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.22191
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.19917
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.15606
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.15144
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.13658
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.12432
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.11463
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.11763
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.11306
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.11106
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.06517
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753067
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039853
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353559
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69808
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078134
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499386
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981087
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522918
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13649
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83586
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57467
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.447
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.28081
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.2527
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.22729
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.20454
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.16141
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.15679
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.14193
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.12966
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.11997
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.12297
´(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.1184
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.1164
(332.60, 7.34, 376.16) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 13.0705
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495167
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758734
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046012
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360318
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705503
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086358
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508512
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985553
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528013
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14224
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84343
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58104
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4496
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.2888
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.26068
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.23525
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.21249
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.16934
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.16472
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.14985
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.13757
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.12787
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.13088
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.12631
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.1243
(332.60, 7.34, 376.16) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 13.07838
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500371
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764381
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052179
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367036
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712943
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094563
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517673
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989985
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532963
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14793
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84992
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59257
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45219
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.29939
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.27125
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.2458
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.22302
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.20289
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.18539
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.1705
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.15821
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.14849
³(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.14136
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.13678
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.13478
(332.60, 7.34, 376.16) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 13.08882
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50556
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770001
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058321
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3738
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720376
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10279
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523946
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971059
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537902
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15352
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85633
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6042
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45483
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.3126
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.28442
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.25895
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.23616
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.21601
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.19849
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.18359
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.17128
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.16156
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.15442
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.14985
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.14784
(332.60, 7.34, 376.16) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 13.10183
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510683
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775625
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064486
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380529
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727798
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110974
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514007
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955646
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542711
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.159
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86262
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61592
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46595
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.32842
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.30022
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.27472
(332.60, 7.34, 376.16) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 13.2519
(332.60, 7.34, 376.16) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.23173
