¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.91967
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133567
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158874
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69483
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2995
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98693
ª(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77512
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67999
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71373
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93607
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32719
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.37346
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.33659
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.31333
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.20681
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.19399
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.88444
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.15587
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.43032
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.39654
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487755
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686023
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90783
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150043
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414269
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697389
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006643
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347341
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721016
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132966
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592963
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691401
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29561
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9825
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77001
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 11.11304
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.99318
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.97016
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.95179
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.93561
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.92157
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.90972
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.90003
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.89247
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.88704
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.88376
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.92697
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.74429
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488228
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686469
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90905
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151371
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415721
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697749
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007038
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347777
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720654
µ(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132563
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591412
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688284
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2921
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97848
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7654
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.95093
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.88199
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.86061
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.84191
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.82536
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.811
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.79873
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.78862
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.78063
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.77474
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.77099
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.79891
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.91784
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48879
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687348
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910337
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152772
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417251
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698225
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007561
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348354
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720467
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132357
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590117
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092194
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28893
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97486
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 11.12466
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.9161
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.8534
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.83203
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.81309
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.79631
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.78164
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.76914
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.75877
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.75049
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.74435
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.74027
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.76581
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.86893
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489438
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688596
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91169
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154245
§(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418862
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698814
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00821
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349069
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720459
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132346
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58908
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091029
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656785
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97162
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75748
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.95633
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.88627
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.86425
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.84494
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.82775
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.81276
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.79986
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.78912
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.78051
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.77401
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.76963
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.79744
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.91549
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490164
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689904
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913109
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155791
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419329
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69952
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008984
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349832
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720624
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132529
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588301
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090153
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656251
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96879
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75427
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 11.14014
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 11.006
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.9811
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.96083
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.94274
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.92684
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.91311
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.90156
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.89215
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.88488
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.87981
(404.22, 14.26, 244.38) (380.34, 8.04, 257.61) (0.81, 2.16, 0.81) Human 10.92206
ı(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.47495
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490936
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691273
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914596
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157409
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419781
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70034
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009887
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350136
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720968
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132912
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58778
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089568
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656055
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29598
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75147
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64245
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63125
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83816
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26517
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.90851
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.8678
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.84041
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.73399
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.7206
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.09902
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.56213
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.57259
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.57226
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491797
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692704
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916148
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159097
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420355
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701277
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010915
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350596
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721488
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133489
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587518
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089272
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656195
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29614
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7491
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63856
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6202
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82481
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25872
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.00457
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.95595
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.92403
ş(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.83688
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.82337
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.14224
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.8391
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.67436
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.67399
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492747
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694194
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917765
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16086
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421052
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702327
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012068
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351217
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722185
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134267
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587514
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089269
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656671
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29668
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02961
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63529
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61641
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81232
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25182
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.12117
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.07349
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.04287
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.94437
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.93074
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.18764
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.17351
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.78068
(404.22, 14.26, 244.38) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.78027
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493785
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695746
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919449
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162692
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421868
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703492
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01335
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351999
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723055
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135237
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587768
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089555
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657481
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29789
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03082
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63272
