¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.958736
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.640811
à(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.196668
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.179047
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.162775
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.160955
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.160336
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.160919
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.162702
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.165689
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.169883
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.175288
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818378
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01644
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231318
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463303
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.060663
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.039212
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.019108
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.000304
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.990044
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.144341
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.328161
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.831505
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.817101
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.804083
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.792468
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.881595
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.777556
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.757275
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.176839
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.172608
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.169584
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.167766
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.16715
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.167738
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.169528
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.172523
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.176725
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.182139
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809099
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006555
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222675
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.194801
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.160823
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.139288
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.119092
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.183846
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.997314
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.992488
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.988793
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.986267
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.122923
â(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.460504
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.801289
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.870177
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.461308
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.372534
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.184866
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.180634
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.177612
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.175796
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.175184
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.175776
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.177574
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.180577
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.18479
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.190216
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800157
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998804
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.213836
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.184096
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.161198
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.139663
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.119465
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.104137
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.09185
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.329584
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.997268
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.994773
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.99795
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.045076
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.37251
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.858252
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.056826
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.87388
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.194118
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.189885
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.186863
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.18505
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.184443
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.185042
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.186847
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.18986
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.194084
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.199524
(361.88, 7.05, 351.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791578
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.248739
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.217206
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.187191
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.162761
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.14122
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.121019
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.107229
é(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.09494
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.083884
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.217402
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.862155
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.007116
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.021391
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.286263
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.845832
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.068758
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.560862
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.204604
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.20037
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.19735
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.195539
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.194938
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.195544
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.197358
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.200382
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.20462
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.210075
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.287117
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.25336
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.221803
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.191764
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.165512
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.143962
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.125023
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.111486
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.099194
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.088136
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.080734
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.875099
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.860629
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.033691
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.047097
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.029264
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.24143
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.050502
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.050061
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.050795
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.05396
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.063368
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.073992
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.085311
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.097832
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.111612
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.124346
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.135318
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.297759
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.260815
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.227629
ê(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.197559
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.170385
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.148876
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.130452
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.116911
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.104621
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.096892
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.090367
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.266498
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.874935
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.861838
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.958525
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.967992
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.242619
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.050005
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.048821
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.048818
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.049984
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.052275
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.05575
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.06041
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.066262
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.073309
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.08156
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.091023
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.309693
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.27267
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.237287
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.206207
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.179883
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.15747
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.139855
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.124775
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.115423
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.107701
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.101186
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.120658
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.89064
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.877521
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.971781
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.978981
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.243973
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.064485
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.063316
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.063332
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.064528
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.066908
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.070475
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.075231
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.081179
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.088319
é(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.096611
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.106116
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.322935
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.285821
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.250351
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.219497
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.190976
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.16742
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.15154
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.137996
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.127421
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.119708
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.113203
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.107902
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.907756
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.894614
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.986062
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.991133
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.243887
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.080209
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.07906
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.079094
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.080313
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.082721
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.086316
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.091104
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.09709
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.104277
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.112675
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.122292
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.339986
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.302738
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.267139
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.236153
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.207568
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.183111
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.167534
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.154074
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.14347
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.135962
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.129666
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.124577
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.9263
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.913134
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.000709
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.004457
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.244219
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.117802
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.105574
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.094581
(361.88, 7.05, 351.96) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.084811
