¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425185
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0843
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.07795
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.07435
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0735
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.07539
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08002
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57567
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850948
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151788
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481869
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864451
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289947
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765942
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205591
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706041
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26899
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84649
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56286
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39334
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37328
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.62562
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.61857
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.69866
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.68272
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66949
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65894
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65108
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64587
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64333
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64268
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64546
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.6509
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65901
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.6698
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578295
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853833
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154915
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485174
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868114
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29405
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770511
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2113
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701418
Ÿ(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26523
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85438
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57185
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39348
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38177
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.83282
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.82128
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89179
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10156
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12032
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.0906
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.06565
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.04543
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02992
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01912
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01301
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01158
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01482
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02276
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580867
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856622
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158008
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488557
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871601
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297939
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774895
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217167
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696832
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26175
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86238
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58099
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40397
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39383
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60831
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29762
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93599
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16048
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51556
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48537
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.46002
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.43949
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.42375
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.58612
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40658
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.59399
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40846
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.41653
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583397
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859394
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161015
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491889
‘(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874959
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301693
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779132
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223229
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701405
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25849
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87054
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59025
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41464
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40586
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62267
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32998
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97953
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2186
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.92889
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.89821
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.87245
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85159
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8356
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82446
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81817
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81672
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82011
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82835
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585855
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862113
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163974
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495142
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87816
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305273
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783142
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229448
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70832
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25552
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87877
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59967
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42547
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41792
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63711
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36081
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0224
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27585
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.28003
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08243
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588285
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864715
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166887
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498336
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881253
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308674
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786986
¤(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23587
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715407
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25279
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88718
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60926
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43647
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.87586
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.86557
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35983
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.12364
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.10086
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.08185
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06659
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05507
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04727
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04319
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13235
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04617
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05323
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06401
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07853
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590644
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867339
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1697
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501458
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884145
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311922
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790622
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242432
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722707
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25909
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89568
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61895
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44764
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.74115
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73078
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79759
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78872
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.77342
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76064
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.75038
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.74261
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73733
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67285
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73351
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.73568
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.74034
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.74749
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.75713
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592996
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869866
 (413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172474
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504496
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886878
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314987
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794079
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24918
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730179
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26672
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90432
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62879
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46495
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.84766
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83615
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.89008
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70146
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66952
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64152
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6174
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.59716
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58079
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72998
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79117
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78797
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78726
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78905
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.79332
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595249
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872347
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175164
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507456
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88949
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317873
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797308
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256045
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737837
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27464
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91309
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63877
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50182
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68702
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.67633
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95729
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08562
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.05307
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02453
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.99997
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97935
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.96267
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9499
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94103
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93605
™(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93496
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93776
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94444
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597469
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874751
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177812
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510397
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89194
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320591
