¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.371
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81195
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24214
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08423
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92014
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897635
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116836
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354108
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608601
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885722
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188594
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520836
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89217
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311636
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779991
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297887
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869097
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51729
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9234
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30394
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7143
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27101
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37968
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46607
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23013
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95711
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896534
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115623
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350762
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604978
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881766
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18425
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516076
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885087
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303751
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771141
½(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296238
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873612
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42727
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77107
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14054
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53856
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96852
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08835
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69607
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41158
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11036
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895482
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113542
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347493
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601428
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877913
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180018
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511439
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878116
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295969
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762472
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286462
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878332
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28986
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62412
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98305
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36937
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78626
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12226
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93228
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59958
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31111
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894542
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110633
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344336
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597989
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874171
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175943
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506948
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871583
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288326
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753914
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276833
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838407
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07786
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48231
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83123
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20644
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61091
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04815
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11869
¸(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79434
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70245
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892008
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107801
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341288
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594684
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870542
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171986
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502576
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866782
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280855
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745526
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267356
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67318
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871439
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10129
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65969
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04949
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4422
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86625
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87991
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1791
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18698
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894372
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105804
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338336
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591472
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86706
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168171
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498422
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862167
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273499
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737308
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258105
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514686
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705997
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907131
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12512
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68715
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27972
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69135
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13659
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6441
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897221
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108907
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337603
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588366
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863669
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164457
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494329
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857668
µ(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266268
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729244
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186592
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362576
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547316
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741459
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945646
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16058
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7155
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35053
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95506
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63586
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899237
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11215
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341104
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589197
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860424
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160891
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490419
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853349
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259199
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721287
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046278
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21646
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395035
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58259
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779704
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987095
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20554
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74517
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38506
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10852
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901355
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115491
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344732
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593146
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86318
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157735
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486655
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849178
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252251
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713557
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91136
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07608
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24881
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430103
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620627
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820926
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03172
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25384
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77638
·(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42155
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15141
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903572
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118955
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348432
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597185
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867572
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162565
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485561
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845182
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245855
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629308
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781574
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94111
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108333
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283802
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468029
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661633
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865276
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07969
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30571
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8096
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46042
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22435
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90583
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122511
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352318
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601371
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872132
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167535
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490999
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846637
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241596
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509039
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656688
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811278
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973291
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143206
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321518
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508802
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705723
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91293
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1312
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36136
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84517
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50204
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30707
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908176
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125875
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356296
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60569
»(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876848
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172678
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496666
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852844
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246288
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441373
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557699
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686416
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843468
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008147
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18083
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362185
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552717
