¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (395.37, 14.76, 307.61) (415.90, 8.79, 310.82) (0.81, 2.16, 0.81) Human 4.465346
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05763
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83494
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93158
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93836
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984305
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720258
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95559
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83011
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73712
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57796
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21197
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68086
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6987
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86578
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20913
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68757
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26044
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26682
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004129
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738241
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88167
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7898
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67944
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52912
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09531
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61909
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62489
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76669
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12449
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.602
€(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17354
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18852
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022017
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754655
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8036
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74865
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62078
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48024
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98326
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55882
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5512
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69165
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03179
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50011
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08682
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11038
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037861
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769594
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72172
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70671
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56119
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43128
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87566
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49822
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47777
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61587
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90901
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40169
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00029
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0325
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051697
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782948
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63614
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66391
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50288
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38227
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78231
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43767
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41281
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53106
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81255
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30374
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89403
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93996
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063529
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794723
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62482
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6204
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45269
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33329
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68748
ô(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3772
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34536
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44655
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72589
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20628
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78444
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83695
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073301
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804893
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63684
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57617
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40165
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28426
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59579
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32032
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27635
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36939
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63953
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09503
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67523
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73431
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080957
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813519
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64702
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53121
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34984
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2353
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5073
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26404
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20751
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29503
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54468
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99396
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56644
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63206
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087887
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82051
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64863
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47925
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28525
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18321
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42192
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20401
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14177
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21872
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45293
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89337
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45809
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52741
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086893
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789584
ô(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59254
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41974
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21686
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12506
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33703
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14408
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08524
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13991
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36713
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79328
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3502
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39745
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049561
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740891
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5353
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37393
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1481
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05655
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24717
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08427
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02148
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06409
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28169
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69047
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24281
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26822
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010758
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691205
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47692
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3315
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07904
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97646
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16385
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02298
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95338
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99954
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19443
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59072
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13588
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13972
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970527
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645251
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41749
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28862
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00968
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89615
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09328
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95051
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88548
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93517
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10703
ÿ(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49151
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02954
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92623
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92895
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61074
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35706
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24543
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95379
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81563
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.023
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87047
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81553
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86131
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03284
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39285
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89799
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66642
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79551
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886074
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575353
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2957
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18839
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90438
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73495
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95063
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79084
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74332
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78381
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95893
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29583
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75693
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40456
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46711
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841951
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539042
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23345
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11458
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85458
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65416
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87242
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71165
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65676
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70335
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88532
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20993
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61209
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14851
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14634
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796584
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501899
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18892
ù(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0399
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80451
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58942
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79454
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66077
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5665
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62112
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79803
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12445
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46872
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98533
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86801
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750082
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463912
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14505
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96436
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7541
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53188
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71703
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58661
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47686
(395.56, 14.76, 307.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.537
